Unnamed: 0,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,seed,ARGweaver_completed,fastARG_completed,RentPlus_completed,tsinfer_completed,fastARG_pathunrooted,fastARG_SPRunrooted,fastARG_wRFrooted,fastARG_TSfilesize,fastARG_wRFunrooted,fastARG_RFunrooted,fastARG_edgesets,fastARG_cputime,fastARG_RFrooted,fastARG_edges,fastARG_memory,fastARG_KCrooted,RentPlus_pathunrooted,RentPlus_cputime,RentPlus_SPRunrooted,RentPlus_wRFrooted,RentPlus_RFrooted,RentPlus_wRFunrooted,RentPlus_RFunrooted,RentPlus_memory,RentPlus_KCrooted,tsinfer_pathunrooted,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_wRFrooted,tsinfer_TSfilesize,tsinfer_wRFunrooted,tsinfer_var_polytomy,tsinfer_RFunrooted,tsinfer_edgesets,tsinfer_cputime,tsinfer_RFrooted,tsinfer_SPRunrooted,tsinfer_edges,tsinfer_memory,tsinfer_KCrooted,ARGweaver_pathunrooted,ARGweaver_wRFunrooted,ARGweaver_wRFrooted,ARGweaver_TSfilesize,ARGweaver_SPRunrooted,ARGweaver_RFunrooted,ARGweaver_iterations,ARGweaver_cputime,ARGweaver_RFrooted,ARGweaver_edgesets,ARGweaver_edges,ARGweaver_memory,ARGweaver_KCrooted
1901,50,5000,10000,2.5e-08,5.9716075583e-08,0.1,1530986259,True,True,True,True,164.3115710080877,20.3429609161178,27647.735543597097,64036.0,27647.606454853325,88.6441188334573,477.0,0.01,90.4981547916636,954.0,2113536.0,94.4322895942973,184.7246996021649,6.45,20.1918,,88.7064,,87.039,215785472.0,111.36121410005528,187.22677362896042,3.31958762886598,11.0,27021.50775763953,54096.0,27021.376716325838,5.073883161512026,55.602268195517,97.0,2.55,56.86276209476301,,322.0,116805632.0,53.034386680409746,146.2975046833149,143882.36980950698,144004.9295046806,41021.0,20.41431,85.95223999999996,"80,0,140,180,20,100,40,60,120,160",1042.39,87.53094,254.875,509.75,50728960.0,74.33622245376246
1902,10,5000,10000,2.5e-08,2.37733978869e-07,0.0,1334705626,True,True,True,True,0.2749207885919143,0.0352,8566.256191,52048.0,8565.426241,0.1408,9.0,0.0,1.3178,18.0,2039808.0,3.294450059019491,0.2749207885919143,2.04,0.0352,,1.1758,,0.1408,80609280.0,2.978055573615824,0.2749207885919143,2.0,2.0,8471.251781228553,52048.0,8470.984060625937,0.0,0.1408,13.0,2.62,0.26134392217799995,0.0352,26.0,117268480.0,0.5298729747503342,1.7735283321426656,28498.1706699841,28891.151540525323,34768.0,0.32067999999999997,0.8080399999999999,"60,120,40,80,100,140,160,20,180,0",239.92000000000002,1.29642,22.3,44.6,31457280.0,2.6349484511862737
1903,10,5000,10000,2.5e-08,2.37733978869e-07,0.01,1334705626,True,True,True,True,4.065911472435391,0.8992595261745,8549.470773475576,52048.0,8549.192172093808,2.309626570132,25.0,0.0,3.424032097204,50.0,2076672.0,4.786623821637703,1.1379357288963892,1.95,0.2002,,1.6772,,0.5877,77033472.0,3.8604766733757585,0.9578044082438854,2.0,2.0,8473.478471746974,52048.0,8473.096752240679,0.0,0.418556691286,20.0,2.3400000000000003,0.643235123864,0.17407834564299998,40.0,117268480.0,1.3024647664548878,2.6936755956549168,31651.122154849414,32355.263674404887,34768.0,0.44473,1.3606,"120,0,140,100,80,60,40,180,20,160",232.21,1.90904,23.0,46.0,29696000.0,3.6723967090957865
1904,10,5000,10000,2.5e-08,2.37733978869e-07,0.1,1334705626,True,True,True,True,8.9501954304753,2.0023386552919997,8504.26088297149,54096.0,8500.82431679207,7.212833620667999,102.0,0.0,10.074981248148001,204.0,2076672.0,10.979928054238398,7.03102684381835,1.83,1.51015,,6.1943,,4.9909,71442432.0,6.803448762698317,5.675576430421972,2.0681818181818183,3.0,8467.909773345657,54096.0,8467.495979317537,0.06501057082452401,3.2791344977909995,44.0,3.1300000000000003,3.770911417547,1.0759872436003899,91.0,117354496.0,3.5203369687089996,6.833895245683637,39329.022605700484,39942.70435677924,34768.0,1.17323,5.0511800000000004,"180,60,120,160,40,80,20,0,140,100",297.4,5.6704799999999995,49.6,99.2,26923008.0,5.153159710519419
1905,50,5000,10000,2.5e-08,2.37733978869e-07,0.0,307061026,True,True,True,True,90.38473778701244,12.23809342370565,30759.533138688563,58684.0,30755.16656251025,46.43412877494141,103.0,0.0,51.26730285371701,206.0,2162688.0,61.96024300213679,74.10734394578779,17.34,11.93525,,43.5068,,42.7663,632733696.0,32.28784737278907,106.87865829042015,2.305555555555556,9.0,30044.33689533056,56636.0,30044.33689533056,1.1165884194053208,26.831890907585002,72.0,2.97,26.852536025040997,,166.0,129929216.0,21.311233815453146,67.66040121830912,101509.29203667646,101551.31801649934,36816.0,11.26865,41.70862,"40,120,100,180,0,60,20,160,140,80",668.6500000000002,41.7304,105.5,211.0,63057920.0,23.299359463908964
1906,50,5000,10000,2.5e-08,2.37733978869e-07,0.01,307061026,True,True,True,True,111.75104545896453,14.844843148898795,30784.006687995185,63092.0,30783.280811392284,62.0834315237922,275.0,0.01,63.6852855523404,550.0,2195456.0,53.7756257203519,87.38511245757925,12.13,13.1852,,50.7914,,50.2093,614993920.0,40.501399901851,104.173535669996,2.313131313131313,8.0,30113.995043768522,58684.0,30113.314583039344,0.7887033601319321,33.056172830567,99.0,3.18,33.157918010932995,,229.0,130306048.0,22.125603866269802,82.20598087421823,107551.38633577812,107661.19910593047,36816.0,12.553630000000002,45.8283,"160,120,140,40,180,60,0,100,20,80",678.6899999999999,45.85826,114.9,229.8,61997056.0,26.965885868439017
1907,50,5000,10000,2.5e-08,2.37733978869e-07,0.1,307061026,True,True,True,True,130.87737212291472,18.916348987668602,33099.76989790663,90018.0,33099.66249753292,81.3961984626011,1312.0,0.04,83.14524927503692,2624.0,2187264.0,73.11227295175443,126.88892434889364,12.17,17.95325,,74.8223,,74.1836,617168896.0,74.41423899831238,85.79815562224591,2.238993710691824,7.0,30162.278675406043,68372.0,30160.728288074606,0.37133343903599136,46.79439172169818,477.0,3.24,47.55006586011516,,1068.0,130592768.0,42.950675854606516,95.30038483615213,154473.02321539677,154504.86327256387,40964.0,14.890620000000002,60.01576,"160,80,120,0,40,140,100,20,60,180",1110.48,60.090619999999994,252.3,504.6,54112256.0,38.535895060789436
1908,10,5000,10000,2.5e-08,9.464360167200001e-07,0.0,1486028940,True,True,True,True,3.196418190267261,0.7078739335944499,12320.336284022527,57900.0,12318.439230112006,1.4973051399798,23.0,0.0,6.1649426531628,46.0,2048000.0,13.002746192917344,0.7035463473492614,7.85,0.1696,,1.28,,0.3422,336302080.0,3.0044104972983527,0.5889884126472563,2.0,2.0,12083.702106802742,55852.0,12083.6026053222,0.0,0.24800431550940005,21.0,2.99,0.25990515801720004,0.12380737178089996,42.0,132018176.0,0.4240691423505353,2.2024690553021884,35410.84987657223,35431.095747055784,34768.0,0.45328999999999997,0.993,"20,60,40,140,0,120,180,100,80,160",230.78,1.02492,27.0,54.0,26906624.0,1.9894791235310767
1909,10,5000,10000,2.5e-08,9.464360167200001e-07,0.01,1486028940,True,True,True,True,4.973367136983451,1.1527496446880001,12292.146868436936,57900.0,12287.493830130932,3.0550371074196003,49.0,0.0,6.7037070138577,98.0,2043904.0,11.215386623698226,3.011445498888373,5.49,0.5838,,2.3691,,1.6388,245403648.0,3.686873647619693,4.330445758087778,2.0,2.0,12080.9091729001,57900.0,12080.876070615865,0.0,2.2939545764426,26.0,3.49,2.3093062867284,1.1467825022475,52.0,133308416.0,1.79528499963406,2.45736779799661,35905.088027933576,35911.788128718,34768.0,0.5445800000000001,1.14084,"100,0,180,80,60,140,20,160,120,40",247.29000000000002,1.15276,28.3,56.6,28020736.0,2.362540593404497
1910,10,5000,10000,2.5e-08,9.464360167200001e-07,0.1,1486028940,True,True,True,True,10.733243660704083,2.75303605075755,11992.062897422102,64900.0,11988.080174187216,9.4573120281864,309.0,0.0,12.052446710554195,618.0,2097152.0,13.230083033431349,8.448376925180284,5.18,2.06715,,7.3925,,7.1616,160448512.0,6.887258977023419,8.13359712302836,2.0779220779220777,4.0,12065.714118095606,61996.0,12065.62914907124,0.08085827216262002,6.645046670675199,231.0,2.96,6.757864686731979,2.2210340486030193,480.0,133328896.0,6.073663548431411,3.734193479607596,37107.123083057566,37120.98465106897,34768.0,0.70672,2.02252,"120,20,180,100,60,40,80,0,140,160",239.35,2.0419400000000003,35.5,71.0,28221440.0,2.7821888686750196
1911,50,5000,10000,2.5e-08,9.464360167200001e-07,0.0,884019326,True,True,True,True,54.617851480336896,5.9626423065055,19946.977154155444,62452.0,19944.42555621721,20.057721686407,98.0,0.01,22.859172561007,196.0,2170880.0,44.00029971921592,46.753502703460036,25.38,5.19,,18.6798,,17.5812,704929792.0,24.20299844978489,73.22422077679899,2.177083333333333,4.0,18624.38495796807,62452.0,18624.354926239936,0.23146929824561385,13.240180859918,96.0,7.39,13.294099851315998,,209.0,186679296.0,17.341291893617964,48.91705079372946,61014.866280298476,61056.308377245936,36816.0,5.91524,19.606679999999997,"40,120,160,180,140,60,20,100,0,80",883.02,19.654139999999998,96.1,192.2,60264448.0,17.02110046466887
1912,50,5000,10000,2.5e-08,9.464360167200001e-07,0.01,884019326,True,True,True,True,95.58075569427928,14.73589865161335,20593.61437345133,87593.0,20591.637307309677,56.43363507866699,1045.0,0.04,58.39580364334079,2090.0,2232320.0,54.23910799202895,76.76178513355917,17.54,10.58485,,37.5738,,36.923,674660352.0,35.98216042592412,64.35112581445536,2.1415384615384614,4.0,18892.90519149164,69708.0,18892.42985960284,0.15891737891737884,26.32471896718584,325.0,7.59,26.64787815657324,,696.0,186077184.0,17.83723528088141,47.82737359591548,66576.87585075709,66643.00049448159,36816.0,7.08938,22.50966,"0,80,140,40,120,60,20,160,180,100",1039.35,22.56456,105.8,211.6,59719680.0,15.742808559584848
1913,50,5000,10000,2.5e-08,9.464360167200001e-07,0.1,884019326,True,True,True,True,130.40953295709681,19.662169371568726,37455.39239098461,192052.0,37455.275431264265,83.39830365508855,4786.0,0.2,85.3792158695568,9572.0,2224128.0,70.24964537649502,135.98012904381113,19.43,18.1238,,77.9171,,76.4264,671768576.0,71.25950240784555,90.4738813788685,2.3231763619575254,6.0,19702.01776994604,116150.0,19701.837745081928,0.45070510236939104,53.29719282097689,2166.0,7.41,54.678199337404735,,5032.0,183566336.0,41.37117557045485,84.25256510915389,112892.38376533965,113117.846361078,42958.5,12.13315,45.77128,"40,140,180,100,120,0,80,160,20,60",1683.26,46.15006,369.25,738.5,49852416.0,30.27233088672565
1914,10,5000,10000,2.5e-08,3.76782964726e-06,0.0,201468913,True,True,True,True,0.7617323004213036,0.15304348671750004,13086.118156749297,72688.0,13085.297856749297,0.3228877613000001,15.0,0.0,2.8980869734350003,30.0,2174976.0,6.710249958672257,0.7962538847688488,23.46,0.1622,,1.6619,,0.3267,1201405952.0,3.800789316663376,0.7442034419999555,2.0,2.0,11696.483490026278,72688.0,11694.955596256954,0.0,0.30630053693799997,21.0,55.27,0.3597959480799999,0.151400808271,42.0,424308736.0,0.5077438795308619,1.5312040962889544,28496.599998573238,28700.7443266464,34768.0,0.30288000000000004,0.7776,"120,20,180,60,0,100,160,140,80,40",306.06,1.1565,29.7,59.4,24756224.0,1.7948931111161728
1915,10,5000,10000,2.5e-08,3.76782964726e-06,0.01,201468913,True,True,True,True,6.490102913948257,1.5298171335063493,12635.624964784558,87320.0,12633.888090722807,4.361194287913597,530.0,0.03,6.301163987442997,1060.0,2162688.0,6.510600862268445,3.973145768099775,16.21,0.9198,,3.6088,,2.4994,618078208.0,4.6338335706833025,1.984983070118508,2.051948051948052,3.0,11786.84740143465,78937.0,11783.420968437002,0.04946357989836237,0.7486039073171991,231.0,51.8,0.9263668163731984,0.2971790395679162,474.0,424157184.0,1.4951911909194049,1.5915900638095104,35854.6641106825,35948.14055416984,34768.0,0.3137,0.75458,"120,60,80,0,180,20,160,100,40,140",282.31,0.8707800000000001,30.11111111111111,60.22222222222222,26984448.0,1.213756888622687
1916,10,5000,10000,2.5e-08,3.76782964726e-06,0.1,201468913,True,True,True,True,9.927934864121292,2.2353367894287453,11862.31546043685,134845.0,11861.460157088644,7.958788169763611,2267.0,0.15,9.993731376287991,4534.0,2154496.0,8.411338836912769,8.37952801718438,11.17,1.8969,,7.4991,,6.3382,415809536.0,6.913071698263495,6.2063769018078485,2.0536705737199257,4.0,11913.198657252356,115561.0,11894.910562987834,0.0520559630162754,3.3383712211052985,1621.0,52.11,4.307566262880298,0.9673449016073904,3329.0,413999104.0,4.842827986655899,1.7168937357599678,39989.97029085942,40100.420060845776,34768.0,0.40331,0.9295,"120,0,80,160,140,20,180,60,100,40",287.5,1.03414,33.5,67.0,19021824.0,1.3618999326843215
1917,50,5000,10000,2.5e-08,3.76782964726e-06,0.0,507239502,True,True,True,True,11.464909864097136,0.8393612185124999,20729.3433516307,90499.0,20726.56771095348,2.6021943656149986,107.0,0.04,7.366297203346997,214.0,2818048.0,57.01791318922971,22.43299995129092,195.45,1.64425,,6.0149,,4.4865,7068078080.0,25.12224278105393,14.6961526058841,2.009523809523809,3.0,17503.41945904769,90499.0,17496.93896587112,0.009523809523809764,2.697728098044,105.0,534.9499999999998,2.886619997323999,,211.0,1284894720.0,6.347472710854608,19.204495900329995,47788.290085587636,47940.14675556765,36816.0,2.1615,4.6959599999999995,"40,120,60,180,20,140,0,160,80,100",1203.42,5.34858,86.6,173.2,87511040.0,15.589221065218075
1918,50,5000,10000,2.5e-08,3.76782964726e-06,0.01,507239502,True,True,True,True,101.83159873927455,13.778557596191659,31801.40483425853,196006.0,31800.0558778938,54.87690372440423,4010.0,0.45,57.52589680408658,8020.0,2908160.0,55.657236140901745,73.36736668693196,38.36,9.3438,,34.5449,,33.3172,2433060864.0,38.363547623706715,55.737536857779176,2.0567428150331613,4.0,18615.391998554027,123948.0,18608.858162179386,0.05651239177171589,22.38256970207043,1357.0,507.07,22.81348437183343,,2791.0,1277566976.0,19.000791401719376,27.402938398009315,56596.537701012596,56746.9110634326,36816.0,2.98711,8.035860000000001,"60,160,20,0,80,120,100,140,180,40",1222.52,8.895779999999998,94.4,188.8,98406400.0,17.381972249179412
1919,50,5000,10000,2.5e-08,3.76782964726e-06,0.1,507239502,True,True,True,True,125.93246372198278,19.192792395661417,117223.49927671428,621455.0,117222.66514915146,82.20427977451769,18817.0,2.04,84.29975510747572,37634.0,2859008.0,70.09649648207841,132.6030152163385,35.01,17.69715,,76.8931,,75.1288,2414047232.0,74.65515391598164,102.93036654174739,2.3812018734619356,12.0,23365.78066298953,428400.0,23361.87718111112,0.612533233060955,55.37718577301287,12597.0,394.81,56.932445274026854,13.0,29996.0,1193332736.0,45.9878189050928,60.31464125433899,109308.17949311098,109457.12279649098,41321.6,9.68126,33.03734,"100,80,60,180,160,120,20,40,140,0",1951.94,34.178779999999996,281.1,562.2,65904640.0,27.934539973790606
1920,10,5000,10000,2.5e-08,1.5e-08,0.0,552065973,True,True,True,True,11.467547883449479,2.259,13556.5362838,52048.0,13556.1893838,9.178,9.0,0.0,11.178,18.0,2076672.0,8.784624446267314,9.964010297505626,0.4,2.4313,,11.7488,,9.178,41103360.0,9.127460271557386,15.55611917056224,2.8,5.0,13544.8697838,52048.0,13544.5159838,1.6999999999999993,6.3154,5.0,2.71,7.023,,14.0,116654080.0,7.031703399657978,11.720371629991437,64146.86272258317,66275.42675229277,34768.0,2.3246,8.966660000000003,"80,40,60,120,100,20,140,160,0,180",192.58,10.649560000000001,40.0,80.0,28045312.0,9.035916773955137
1921,10,5000,10000,2.5e-08,1.5e-08,0.01,552065973,True,True,True,True,11.46754788344948,2.259,13556.5362838,52048.0,13556.1893838,9.177999999999999,9.0,0.0,11.177999999999999,18.0,2068480.0,8.784624446267314,9.964010297505627,0.37,2.4313,,11.7488,,9.177999999999999,40058880.0,9.127460271557387,15.55611917056224,2.8,5.0,13544.8697838,52048.0,13544.5159838,1.6999999999999993,6.3154,5.0,2.8,7.023,,14.0,116834304.0,7.031703399657978,11.720371629991437,64146.86272258317,66275.42675229277,34768.0,2.3246,8.966660000000003,"140,120,40,180,160,100,80,0,60,20",189.8,10.649560000000001,40.0,80.0,28041216.0,9.035916773955137
1922,10,5000,10000,2.5e-08,1.5e-08,0.1,552065973,True,True,True,True,12.800997896038966,3.0478,13556.99080040514,52048.0,13556.870020916433,11.488828200268001,20.0,0.0,13.310456400536001,40.0,2007040.0,9.794594480089822,13.837468286535687,0.37,3.0979,,14.4785,,12.3485,39784448.0,9.878339011597005,14.46551986595922,2.5,4.0,13543.2554338,52048.0,13543.0785338,0.7,7.5656,6.0,2.46,8.2732,,15.0,117321728.0,8.46029305505467,14.364841101118378,65997.42382669119,66726.61229422332,34768.0,3.01898,12.17934,"40,20,140,80,160,0,100,120,60,180",261.23999999999995,13.97854,47.8,95.6,25055232.0,10.321146370976043
1923,50,5000,10000,2.5e-08,1.5e-08,0.0,43175476,True,True,True,True,108.26648415151196,18.499773083744,25476.507570390768,54096.0,25474.387857894093,73.46712098922802,62.0,0.0,75.46712098922802,124.0,2134016.0,52.906216064749536,99.1198991131833,2.93,17.5323,,74.5128,,73.1866,111235072.0,47.56862984756918,214.71229460332583,5.285714285714286,15.0,25302.642678566466,52048.0,25301.52809268244,13.114285714285714,45.665159811022995,21.0,2.85,47.173825600557,,111.0,117424128.0,46.69865477652825,114.85287663489733,94765.9365355187,95276.90310810934,36816.0,18.27418,77.04679999999999,"140,80,100,20,0,60,180,120,40,160",691.14,78.28186,103.3,206.6,69427200.0,56.132164568579164
1924,50,5000,10000,2.5e-08,1.5e-08,0.01,43175476,True,True,True,True,143.1655349866336,16.4977556387625,25433.24936912428,54096.0,25433.15530105498,76.58006381924301,79.0,0.0,78.58006381924301,158.0,2142208.0,71.38468306242082,109.95854306541356,2.8200000000000003,18.5233,,75.212,,74.0554,109002752.0,56.3000362792932,217.87033265120792,5.066666666666666,15.0,25309.269760525942,52048.0,25308.719823984084,16.066666666666666,47.605826916256,15.0,2.5900000000000003,48.762426916256,,76.0,116772864.0,47.18722726226139,132.70263973520082,94273.16258501516,94982.20403088893,36816.0,18.46111,77.91098000000002,"120,0,80,140,100,160,60,180,40,20",720.93,79.51437999999997,109.5,219.0,67469312.0,63.513121802369916
1925,50,5000,10000,2.5e-08,1.5e-08,0.1,43175476,True,True,True,True,154.1557585759121,19.4629371882583,25512.5349631307,56144.0,25512.5349631307,83.5154189452348,122.0,0.0,85.31613289152659,244.0,2101248.0,78.04755071302615,140.92455895317016,2.9299999999999997,18.5424,,84.6795,,82.6565,107270144.0,74.80316230949725,203.28283451187244,4.125,13.0,25300.233887867984,52048.0,25299.763903151783,9.766304347826088,48.997233874242994,24.0,2.6,50.5038395478186,,99.0,116908032.0,56.85549907492111,134.24318192577257,125920.44495797223,126245.24048374391,38888.1,19.90929,85.38194,"80,0,100,120,180,40,60,160,140,20",991.4300000000001,87.22478,177.2,354.4,49754112.0,77.5588112417927
1926,10,5000,10000,2.5e-08,5.9716075583e-08,0.0,2087645513,True,True,True,True,11.102831620538996,3.0,12702.2506612,52048.0,12701.750661200002,11.5636,9.0,0.0,13.5636,18.0,2048000.0,7.96939671626542,9.754084966142457,0.87,2.0,,9.5636,,9.5636,53342208.0,4.617610796843671,19.615126255206253,4.0,5.0,12686.718861200005,52048.0,12686.718861200005,3.0,6.0,3.0,2.73,6.0,,12.0,116871168.0,5.319261178838079,9.901011919099153,47148.8954312853,47186.98891677265,34768.0,2.4215,8.70758,"0,80,60,40,120,160,180,100,140,20",253.32,8.70758,21.2,42.4,43720704.0,6.704813491074788
1927,10,5000,10000,2.5e-08,5.9716075583e-08,0.01,2087645513,True,True,True,True,11.102831620538996,3.0,12702.2506612,52048.0,12701.750661200002,11.5636,9.0,0.0,13.5636,18.0,2113536.0,7.96939671626542,9.754084966142457,0.9,2.0,,9.5636,,9.5636,54710272.0,4.617610796843671,19.615126255206253,4.0,5.0,12686.718861200005,52048.0,12686.718861200005,3.0,6.0,3.0,2.43,6.0,,12.0,116686848.0,5.319261178838079,9.901011919099153,47148.8954312853,47186.988916772636,34768.0,2.4215,8.70758,"180,0,160,100,40,140,120,80,20,60",195.44,8.70758,21.2,42.4,43450368.0,6.704813491074788
1928,10,5000,10000,2.5e-08,5.9716075583e-08,0.1,2087645513,True,True,True,True,10.48454425603623,2.566858533065,12697.26924195781,52048.0,12696.837933183457,10.69731706613,21.0,0.0,11.876918698895,42.0,2056192.0,7.306327152215694,10.73365055546924,0.72,2.5331,,10.9183,,10.9183,46727168.0,6.718631385503987,17.99705460794158,3.25,5.0,12681.968861200005,52048.0,12681.968861200005,2.25,7.0,4.0,2.6500000000000004,7.0,,13.0,116662272.0,6.1091421236914245,11.03536754943294,53196.358279407024,53584.448239297184,34768.0,2.75234,10.92704,"40,180,60,160,120,80,0,100,140,20",207.49,11.08424,36.0,72.0,31907840.0,7.371334479714946
1929,50,5000,10000,2.5e-08,5.9716075583e-08,0.0,1805753678,True,True,True,True,80.7148981539688,14.49254913082145,17519.217411263795,54096.0,17518.85012366296,55.331561577007115,91.0,0.0,56.559869976452205,182.0,2113536.0,40.16390054081386,76.33430758968598,5.27,14.4155,,57.6156,,55.3767,183336960.0,46.87030153482195,145.83069182390147,3.3571428571428568,7.0,17304.198015075734,54096.0,17303.781365075734,2.576655052264809,39.122182275777405,42.0,3.18,39.988142863678796,,141.0,116920320.0,29.940804911632558,92.74984152875284,77150.28994110781,78130.44106856378,36816.0,13.13385,51.61084,"160,0,100,180,140,40,60,20,120,80",749.06,53.85598,100.3,200.6,84594688.0,57.21845759234253
1930,50,5000,10000,2.5e-08,5.9716075583e-08,0.01,1805753678,True,True,True,True,102.34057294339658,15.672155005470447,17589.71780574755,56144.0,17588.090612465294,64.25811406800909,126.0,0.0,66.4462603368992,252.0,2113536.0,57.489594796743795,87.23278250863356,4.39,16.0344,,61.9399,,59.902,172748800.0,44.73553723431344,143.74406843256813,3.3235294117647056,7.0,17319.123597480997,54096.0,17318.838606705638,2.5891265597147948,41.10116036976501,34.0,2.64,42.528760369765,,113.0,116854784.0,33.848567477589604,77.41209609294118,87852.18192692894,88826.3491072656,36816.0,13.89521,55.92381999999999,"100,40,160,60,80,20,180,120,140,0",799.32,57.61888,110.1,220.2,74072064.0,37.901130021441176
1931,50,5000,10000,2.5e-08,5.9716075583e-08,0.1,1805753678,True,True,True,True,138.47335313394632,20.511264626312148,17851.637695187084,62024.0,17851.487318561467,86.7417664685557,367.0,0.0,88.48247604368271,734.0,2134016.0,71.39912751377976,149.79884237093168,5.640000000000001,19.59625,,84.1472,,82.6337,172507136.0,79.71811827618373,117.63083220796456,3.1864406779661016,9.0,17343.98487206956,54096.0,17343.79402206956,2.87843366452367,52.7537609858548,59.0,3.01,53.99504789283879,,188.0,117030912.0,35.357633872128744,122.16430018905888,112043.77950375337,112587.81185631774,40940.0,18.93462,80.37162,"60,100,120,180,80,0,140,160,20,40",1092.15,82.32966,248.1,496.2,51408896.0,62.754170544631464
1932,10,5000,10000,2.5e-08,2.37733978869e-07,0.0,1716654911,True,True,True,True,6.190669689789172,1.2695141616245,10162.206871153088,52048.0,10160.652972961412,3.733477736451,18.0,0.0,5.494877736451,36.0,2068480.0,6.3104435741078575,6.5003394986774765,1.66,0.99635,,5.1084,,3.9549,72617984.0,6.194125411251212,5.85989007905559,2.0,2.0,10109.478423640112,52048.0,10108.759990392713,0.0,3.3418663047199995,20.0,2.7,3.9843327995199993,1.1420000000000001,40.0,116899840.0,4.266786540705102,6.0715390587392495,31220.042135379994,31827.325016717885,,1.2722200000000001,3.5563800000000003,"140,80,20,0,40,100,180,160,120,60",237.56,4.50214,,,35303424.0,5.210981259183346
1933,10,5000,10000,2.5e-08,2.37733978869e-07,0.01,1716654911,True,True,True,True,7.6871509440198595,1.366885047007,10152.735729574317,52048.0,10151.664582200188,5.029255412005,27.0,0.0,7.0692481787090005,54.0,2064384.0,8.072142714915024,6.942628454652955,1.63,1.00825,,5.8725,,4.2202,75767808.0,7.685142798603151,6.7012486641025575,2.0,2.0,10120.183369734308,52048.0,10119.587288441078,0.0,3.91373315236,17.0,2.57,4.763895738818,1.5995,34.0,117067776.0,5.51373441830814,5.922497783870707,32356.243723075277,33222.775417719335,34768.0,1.1897,3.60996,"140,40,60,100,20,0,180,80,120,160",227.26,4.822660000000001,39.0,78.0,33943552.0,5.765150082948757
1934,10,5000,10000,2.5e-08,2.37733978869e-07,0.1,1716654911,True,True,True,True,9.023725948009123,1.7726951954495003,10105.79678493214,54096.0,10103.775157008027,6.3274248234,80.0,0.0,8.98234741723,160.0,2015232.0,11.215823722740751,7.4373079446377774,1.68,1.5919,,6.2979,,5.0409,70725632.0,6.9718537528725175,9.204070875060836,2.1111111111111107,3.0,10109.301275005368,54096.0,10108.351540986816,0.1010101010101013,5.7656458933930015,45.0,2.6100000000000003,6.750106658660999,1.5917915822026432,95.0,116895744.0,6.631940181921122,6.272230134502937,36447.09575193742,37619.25477562474,34768.0,1.19126,4.099500000000001,"160,40,80,60,100,140,20,0,120,180",320.47,5.34442,42.4,84.8,29716480.0,5.939396437763387
1935,50,5000,10000,2.5e-08,2.37733978869e-07,0.0,2145581722,True,True,True,True,66.71942427615132,8.6528160889605,22711.57078821779,56144.0,22709.63257327893,28.515641001642,111.0,0.0,30.898699955239003,222.0,2211840.0,46.258585837288436,62.1503785263781,18.240000000000002,9.26265,,30.9711,,29.8024,560500736.0,32.62505466412384,92.70572278770479,2.3673469387755097,6.0,22512.088954817118,56144.0,22510.37658503111,0.5853145381864091,24.574760508906106,98.0,2.94,25.273214170206103,,232.0,121290752.0,21.76003865317048,58.639057560635365,67506.05056232706,68370.8223038531,36816.0,9.82465,32.68922,"20,180,60,120,0,80,140,40,160,100",768.3100000000003,33.43574,110.7,221.4,77402112.0,26.07921988751473
1936,50,5000,10000,2.5e-08,2.37733978869e-07,0.01,2145581722,True,True,True,True,109.95238582675155,14.257304864136,22857.41273880968,60456.0,22854.234020568994,54.48670473283499,269.0,0.0,56.549443339715005,538.0,2220032.0,57.33286770387327,91.69696358592255,12.649999999999999,11.11125,,42.2824,,41.0125,543191040.0,45.81269962107727,94.87330239678879,2.3,6.0,22551.970107496934,56144.0,22546.88808794092,0.5151515151515151,29.088415719587,100.0,3.0,30.153647387466997,,230.0,120754176.0,25.600236491510486,68.95580791315732,77425.70651382112,78324.35170787049,37726.22222222222,10.2446,35.24822,"40,180,60,20,0,100,140,120,160,80",832.4,36.03962,126.0,252.0,75542528.0,30.658843891536733
1937,50,5000,10000,2.5e-08,2.37733978869e-07,0.1,2145581722,True,True,True,True,123.86875581796177,19.7677029298816,24580.163103997624,81878.0,24580.048071283905,85.3454739295412,1053.0,0.02,87.3247022570752,2106.0,2195456.0,64.54803189069673,133.02012956990956,8.97,18.78915,,79.4168,,78.2406,500457472.0,72.13580069022952,91.14831832812614,2.4375,7.0,22767.2264803628,64088.0,22764.161329476134,0.7208787465940054,53.831387117937204,368.0,2.91,55.178411075214214,,897.0,120807424.0,38.91551013160856,92.7008181866372,118624.60331615625,119479.72558835485,41729.6,16.229419999999998,67.89931999999999,"120,160,60,180,40,20,0,100,140,80",1513.5300000000002,68.96786,306.6,613.2,51404800.0,38.778623310905616
