Unnamed: 0,Unnamed: 0.1,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ts_filesize,vcf_filesize,vcfgz_filesize,tsinfer_completed,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_edges,tsinfer_memory,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_ts_filesize,internal_nodes,internal_nodes_with_mutations
1081,1081,9,50000,5000,10000000,5e-09,1e-08,0,141176,10767,22857,927607912,7991220,2286576421,61434224,True,6009.37,169.26852775283155,96345.0,1150410752.0,1211.0,6.827168367346939,6342172.0,58357,8125
1082,1082,9,50000,5000,15000000,5e-09,1e-08,0,162081,16382,35372,625405909,9231236,3538438770,98634234,True,11553.94,231.43850017339523,119451.0,1785884672.0,2009.0,5.874446739451167,7731484.0,62335,11548
1083,1083,9,50000,5000,20000000,5e-09,1e-08,0,182238,21623,45541,1473975603,10352276,4555634341,125979840,True,15544.76,298.6718768170133,142347.0,2337538048.0,2667.0,5.5316908250106875,9000500.0,66069,14252
1084,1084,9,50000,5000,25000000,5e-09,1e-08,0,198951,26030,55815,1930788973,11355084,5583332586,154740853,True,20335.75,338.761587663567,162178.0,2953547776.0,3165.0,5.220770023177956,10173964.0,69301,16926
1085,1085,9,50000,5000,30000000,5e-09,1e-08,0,221505,31959,67841,296826530,12632932,6786281187,186874953,True,27602.31,396.90520657445535,188000.0,3666849792.0,3758.0,5.099964734286412,11620508.0,73431,19702
1086,1086,9,50000,5000,35000000,5e-09,1e-08,0,240890,36997,79707,676560390,13786716,7973224686,217263951,True,36388.83,482.23895804552734,212218.0,4386492416.0,4468.0,5.001131168402696,13003812.0,76872,22279
1087,1087,9,50000,5000,40000000,5e-09,1e-08,0,262769,42850,89915,422341201,14969356,8994321888,246287497,True,44485.81,603.4254315748854,235418.0,5092622336.0,5319.0,4.931975781953786,14281716.0,80813,24952
1088,1088,9,50000,5000,45000000,5e-09,1e-08,0,281602,47767,101380,661312335,16089700,10141153772,275918499,True,54683.38,654.9409407871783,257404.0,5863981056.0,5833.0,4.8790492256951685,15564444.0,84231,27279
1089,1089,9,50000,5000,50000000,5e-09,1e-08,0,302336,53186,112896,40462208,17283348,11293088428,304946351,True,65705.74,711.716500414592,282404.0,6698205184.0,6418.0,4.81671499232475,16966020.0,88088,30073
1090,1090,9,50000,5000,55000000,5e-09,1e-08,0,324243,58944,124699,446012014,18520652,12473730616,344634811,True,75908.5,846.6646983052817,308708.0,7524732928.0,7342.0,4.797625338016348,18417060.0,91744,32470
1091,1091,9,50000,5000,60000000,5e-09,1e-08,0,347468,65146,138230,290544249,19872956,13827222652,389844561,True,86286.12,930.4528641590317,337427.0,8534892544.0,8081.0,4.7634287166311395,20033116.0,95700,35072
1092,1092,9,50000,5000,65000000,5e-09,1e-08,0,366150,69920,148984,1699132015,20959876,14902934523,406717442,True,102782.22,1010.1613110228374,360189.0,9362337792.0,8700.0,4.767116216895853,21304932.0,99052,37526
1093,1093,9,50000,5000,70000000,5e-09,1e-08,0,385878,75186,159227,1395765441,22064412,15927531586,437257011,True,113894.63,1021.3590017897236,385022.0,10180399104.0,9063.0,4.7481994869771125,22642036.0,102552,39489
1094,1094,9,50000,5000,75000000,5e-09,1e-08,0,403908,80005,169720,225702867,23113908,16977135427,466217251,True,120054.71,1158.0489173752173,405247.0,11006341120.0,9925.0,4.7309883490158535,23818644.0,105627,41713
1095,1095,9,50000,5000,80000000,5e-09,1e-08,0,425272,85627,182247,524004850,24364556,18230199160,500952871,True,136301.88,1269.4896074217568,431982.0,12000108544.0,10717.0,4.744604435071996,25304572.0,109418,44019
1096,1096,9,50000,5000,85000000,5e-09,1e-08,0,445541,90895,194072,629559989,25550996,19413042176,541279643,True,150985.9,1323.9175581862821,456740.0,13012672512.0,11279.0,4.7248313816361165,26704724.0,113104,46612
1097,1097,9,50000,5000,90000000,5e-09,1e-08,0,470857,97551,206981,1954113892,26950484,20704316222,570949876,True,166108.01,1382.2952696479172,486794.0,14061834240.0,11873.0,4.746199970750256,28324356.0,117222,48612
1098,1098,9,50000,5000,95000000,5e-09,1e-08,0,484857,101307,215561,59582430,27786052,21562565180,595526322,True,176949.96,1499.7088270896588,505000.0,14775918592.0,12609.0,4.738802818883895,29346204.0,119785,50503
1099,1099,9,50000,5000,100000000,5e-09,1e-08,0,507847,107261,228101,2082249956,29092420,22816929217,628815492,True,196047.96,1608.0197207546591,535016.0,15865171968.0,13439.0,4.740150085497347,30959556.0,123709,53120
1100,1100,9,50000,5000,5000000,1e-08,1e-08,0,139580,10432,11098,261349171,7486892,1110347436,31282166,True,1837.91,293.773526828611,88649.0,634142720.0,991.0,9.304051217464316,5515524.0,58090,5181
1101,1101,9,50000,5000,10000000,1e-08,1e-08,0,179435,20866,22574,1314700470,9378396,2258268682,63099603,True,5303.84,264.3456721216483,121712.0,1205923840.0,1891.0,7.040259139287367,7218796.0,65592,9457
1102,1102,9,50000,5000,15000000,1e-08,1e-08,0,222482,32237,34190,1255179244,11389756,3420205211,94192688,True,10093.24,402.1408000779705,157595.0,1851854848.0,3049.0,6.302791553351463,9016892.0,73611,13729
1103,1103,9,50000,5000,20000000,1e-08,1e-08,0,263474,42883,45652,1888405616,13309972,4566737635,125971001,True,16896.21,504.5626152575837,192425.0,2509119488.0,3954.0,5.942528025694081,10766988.0,80816,17699
1104,1104,9,50000,5000,25000000,1e-08,1e-08,0,304228,53605,56808,412227443,15215236,5682660920,154088993,True,20972.34,652.1543736426461,228302.0,3174666240.0,5009.0,5.773658388548885,12533124.0,88200,21329
1105,1105,9,50000,5000,30000000,1e-08,1e-08,0,342563,63710,68119,2066813514,17031036,6814089229,188272635,True,28714.03,785.1988940977046,263548.0,3903979520.0,5991.0,5.6543231066294775,14283068.0,94835,24995
1106,1106,9,50000,5000,35000000,1e-08,1e-08,0,385807,75071,79651,1930090280,19037532,7967624036,218785224,True,38245.43,959.136957283824,300592.0,4655468544.0,7120.0,5.604191136715327,16098420.0,102521,28833
1107,1107,9,50000,5000,40000000,1e-08,1e-08,0,424355,85236,90629,622666706,20854788,9065742595,248848439,True,44468.6,1114.439507196972,336387.0,5379543040.0,8150.0,5.576707559681697,17843380.0,109461,31992
1108,1108,9,50000,5000,45000000,1e-08,1e-08,0,466347,96374,102295,438616263,22814364,10232680245,282866963,True,55149.93,1232.4436905134164,372684.0,6213394432.0,9068.0,5.528697948345177,19641644.0,116650,35603
1109,1109,9,50000,5000,50000000,1e-08,1e-08,0,514135,108678,114269,1768919137,24989476,11430427767,312485609,True,66261.68,1428.571545950107,416449.0,7089111040.0,10320.0,5.537738358022393,21708132.0,124603,39497
1110,1110,9,50000,5000,55000000,1e-08,1e-08,0,547032,117574,125072,1623459298,26589860,12511040602,341474938,True,79834.41,1584.3028831107306,444452.0,7829770240.0,11270.0,5.502550388748577,23170004.0,130319,42542
1111,1111,9,50000,5000,60000000,1e-08,1e-08,0,591166,128970,136938,1374208259,28629676,13697985066,375500932,True,86918.78,1720.619100809089,487384.0,8766595072.0,12303.0,5.502438583815029,25205780.0,137678,46154
1112,1112,9,50000,5000,65000000,1e-08,1e-08,0,632270,139865,148489,660423514,30547028,14853419886,411566210,True,100412.07,1940.788398058149,523743.0,9579036672.0,13555.0,5.499306999307,26991212.0,144473,49457
1113,1113,9,50000,5000,70000000,1e-08,1e-08,0,665637,148780,158427,1060290868,32134236,15847508159,438956585,True,118001.24,1995.5698647207096,553523.0,10418941952.0,14147.0,5.488032916914535,28476612.0,150382,52168
1114,1114,9,50000,5000,75000000,1e-08,1e-08,0,715071,161679,170930,1660921479,34393116,17098170914,468707607,True,127569.68,2207.3628762778703,600078.0,11388186624.0,15475.0,5.502778541953234,30663044.0,158793,56207
1115,1115,9,50000,5000,80000000,1e-08,1e-08,0,754283,171981,183318,1825772496,36282172,18337329799,508324041,True,146815.93,2418.057853922402,638315.0,12388413440.0,16725.0,5.492440864933702,32554172.0,165607,59656
1116,1116,9,50000,5000,85000000,1e-08,1e-08,0,793441,182251,194193,406356497,38104340,19425145701,532547257,True,161989.55000000002,2555.078309203597,674177.0,13289332736.0,17669.0,5.493574856788976,34292860.0,172101,62644
1117,1117,9,50000,5000,90000000,1e-08,1e-08,0,831981,192368,204591,799284364,39889356,20465247152,564759376,True,171773.06,2727.599113479147,709520.0,14105841664.0,18690.0,5.517348636837276,35980764.0,178627,65625
1118,1118,9,50000,5000,95000000,1e-08,1e-08,0,875229,203654,216309,2143283997,41883284,21637387189,593345071,True,197415.67,2777.87569522183,749699.0,15145029632.0,19403.0,5.509737778169738,37914516.0,185490,68973
1119,1119,9,50000,5000,100000000,1e-08,1e-08,0,918471,215175,229531,1716569319,43944988,22959969786,636123464,True,204747.02,3106.6841822879933,792776.0,16156438528.0,21093.0,5.516114667408852,40005492.0,192803,72443
1120,1120,9,50000,5000,5000000,2e-08,1e-08,0,181788,21483,11476,1580078562,9043380,1148157946,31524665,True,2298.27,357.961353723422,116140.0,676392960.0,1560.0,9.402525906735752,6478108.0,66068,6203
1121,1121,9,50000,5000,10000000,2e-08,1e-08,0,261474,42429,22656,1275165085,12368644,2266470886,61617972,True,6071.200000000003,478.18228929841837,164593.0,1273319424.0,3011.0,7.632767575588945,8696900.0,80671,11697
1122,1122,9,50000,5000,15000000,2e-08,1e-08,0,345606,64503,34354,1747359295,15861372,3436609868,96109750,True,11535.44,707.2781896285451,220148.0,1941876736.0,4553.0,7.115549953133585,11167588.0,95503,16921
1123,1123,9,50000,5000,20000000,2e-08,1e-08,0,426531,85668,45345,772855033,19201444,4536029049,122000896,True,17321.69,922.4244275815007,270802.0,2581315584.0,5915.0,6.9140347741721335,13425628.0,109370,21924
1124,1124,9,50000,5000,25000000,2e-08,1e-08,0,506224,106629,56827,649058655,22521740,5684561790,156859019,True,25196.71000000001,1244.2788986049816,323472.0,3290583040.0,7622.0,6.7840859042385855,15774676.0,123279,27057
1125,1125,9,50000,5000,30000000,2e-08,1e-08,0,586986,127909,68274,1681822068,25875260,6829594036,188172883,True,33026.92,1524.0979097271356,376642.0,4015194112.0,9173.0,6.715077822745992,18135796.0,137202,31899
1126,1126,9,50000,5000,35000000,2e-08,1e-08,0,675618,151198,79791,440878651,29508156,7981627747,221606751,True,43805.79,1791.55611789594,433271.0,4767772672.0,10702.0,6.694752619054978,20615692.0,152162,37072
1127,1127,9,50000,5000,40000000,2e-08,1e-08,0,755241,171927,90636,1994115676,32789108,9066442770,249017883,True,49591.95,2127.5082192977225,487709.0,5498011648.0,12375.0,6.707684055618974,22983308.0,165532,41477
1128,1128,9,50000,5000,45000000,2e-08,1e-08,0,836703,193516,102934,46306978,36186876,10296598759,286473176,True,61212.24000000001,2377.025089081565,542571.0,6349852672.0,13856.0,6.659764330428379,25441068.0,179018,46514
1129,1129,9,50000,5000,50000000,2e-08,1e-08,0,918159,214652,114097,617953493,39554516,11413222482,310619759,True,74180.27,2627.5774545982194,597438.0,7146774528.0,15315.0,6.642776134670551,27846556.0,193053,51587
1130,1130,9,50000,5000,55000000,2e-08,1e-08,0,996380,235328,125247,531727,42791740,12528546058,345025911,True,84507.08,2946.951593652173,652243.0,7907319808.0,16936.0,6.65649174371849,30239468.0,205990,55934
1131,1131,9,50000,5000,60000000,2e-08,1e-08,0,1078041,256707,135939,791783512,46131084,13598055823,372890069,True,103245.9,3169.503466169449,706328.0,8708907008.0,18251.0,6.679287747401867,32584180.0,219318,60449
1132,1132,9,50000,5000,65000000,2e-08,1e-08,0,1159360,278067,148015,365224234,49508716,14806006127,407209406,True,114236.18,3555.770106123584,760291.0,9583824896.0,20087.0,6.663783054175103,34994300.0,232508,65161
1133,1133,9,50000,5000,70000000,2e-08,1e-08,0,1248615,301292,158926,380423137,53141628,15897423103,434416823,True,129520.23,3557.4827956321037,821064.0,10421166080.0,20837.0,6.691038293225546,37582300.0,247596,70044
1134,1134,9,50000,5000,75000000,2e-08,1e-08,0,1323460,321343,172111,343465817,56335020,17216305020,474788256,True,147433.47999999998,3974.792645246211,876357.0,11395420160.0,22807.0,6.664869304656662,40089756.0,259985,74824
1135,1135,9,50000,5000,80000000,2e-08,1e-08,0,1408331,343211,182160,24078826,59759268,18221496710,502886515,True,160492.44,4406.898438586139,929554.0,12237873152.0,24704.0,6.683736347490957,42376116.0,273589,79306
1136,1136,9,50000,5000,85000000,2e-08,1e-08,0,1486654,363917,193907,875502719,63030028,19396537280,534732902,True,177929.32,4623.9861287570675,985730.0,13135806464.0,26025.0,6.702135616037857,44835636.0,286841,84122
1137,1137,9,50000,5000,90000000,2e-08,1e-08,0,1568830,385630,205604,1036961639,66422164,20566575936,566453331,True,192902.88,4992.966501113381,1041273.0,14040289280.0,27789.0,6.707547716746436,47276796.0,300092,88789
1138,1138,9,50000,5000,95000000,2e-08,1e-08,0,1648825,406721,216813,1431967312,69724132,21687801377,597126378,True,209601.54,5037.595783185785,1096243.0,14987333632.0,28651.0,6.702636438118298,49683748.0,313266,93186
1139,1139,9,50000,5000,100000000,2e-08,1e-08,0,1728803,427652,228056,2068212107,73021012,22812427376,631625757,True,233671.71,5561.661297587433,1150874.0,15889432576.0,30844.0,6.705591712356304,52075444.0,326197,97965
1140,1140,9,55000,5000,50000000,5e-09,1e-08,0,315377,53946,114742,1547522584,18021100,12625186140,342228567,True,71242.23999999999,740.0372648640483,292686.0,7267655680.0,6631.0,4.861005464117852,17606844.0,93516,30589
1141,1141,9,55000,5000,50000000,1e-08,1e-08,0,525671,109226,115982,414572061,25679916,12761621375,349565157,True,76849.74,1364.563542589343,423231.0,7688331264.0,10157.0,5.545697551004364,22220444.0,130278,40328
1142,1142,9,55000,5000,50000000,2e-08,1e-08,0,932030,215708,114958,653450617,40298844,12648952578,343798760,True,83315.47,2621.7994004334514,608486.0,7752232960.0,15410.0,6.66556392954167,28466924.0,199210,52194
1143,1143,9,60000,5000,50000000,5e-09,1e-08,0,328751,54825,116703,1154516687,18780700,14008007310,376874291,True,74846.04,748.3393076985138,301850.0,7964921856.0,6738.0,4.907651286053394,18209596.0,99229,31600
1144,1144,9,60000,5000,50000000,1e-08,1e-08,0,539876,110176,116668,193295652,26416260,14003806332,378344471,True,85675.04000000001,1384.823796102514,433259.0,8284307456.0,10329.0,5.571531448118,22803484.0,135933,40818
1145,1145,9,60000,5000,50000000,2e-08,1e-08,0,955614,219366,116345,778926269,41402692,13965036956,377975120,True,90634.42,2662.6275656556477,621501.0,8457379840.0,15672.0,6.6837407379526175,29179692.0,206562,53177
1146,1146,9,65000,5000,50000000,5e-09,1e-08,0,338943,54873,116329,625982333,19335204,15126431954,407513623,True,80178.53,694.5074836283109,305171.0,8364953600.0,6499.0,4.938521539308024,18507852.0,104336,31739
1147,1147,9,65000,5000,50000000,1e-08,1e-08,0,547463,109640,117097,2107455879,26918404,15226293733,406388903,True,85475.85,1391.6898156842667,436670.0,8839352320.0,10352.0,5.6144569018720425,23130092.0,141060,41301
1148,1148,9,65000,5000,50000000,2e-08,1e-08,0,963848,218540,116258,532675108,41903884,15117199571,402367976,True,96398.55,2591.8780344630004,626912.0,9001570304.0,15504.0,6.704654346338126,29561748.0,211604,53328
1149,1149,9,70000,5000,50000000,5e-09,1e-08,0,351708,55572,117380,1140682616,20038132,16436917596,438715880,True,86712.53,690.524153846084,313366.0,9069916160.0,6546.0,4.967125285315749,19043164.0,109941,32643
1150,1150,9,70000,5000,50000000,1e-08,1e-08,0,560536,110308,117005,756454436,27594084,16384406425,434795194,True,96046.11,1306.794185331687,444319.0,9460113408.0,10094.0,5.637063726671825,23596276.0,146929,41781
1151,1151,9,70000,5000,50000000,2e-08,1e-08,0,982897,220943,117774,1864564183,42856508,16492088181,438922348,True,107636.84,2461.796274784537,639462.0,9761341440.0,15267.0,6.694465091445861,30272396.0,218497,54114
1152,1152,9,75000,5000,50000000,5e-09,1e-08,0,362019,55618,117182,1431310827,20605484,17581035995,456145086,True,98687.49,662.329455261996,318732.0,9487040512.0,6417.0,5.034385809732906,19412316.0,115146,33074
1153,1153,9,75000,5000,50000000,1e-08,1e-08,0,578153,112226,118651,248656520,28489980,17801428989,468250949,True,102957.04,1384.0801348316986,455766.0,10168446976.0,10498.0,5.66380017397788,24267972.0,153162,42519
1154,1154,9,75000,5000,50000000,2e-08,1e-08,0,996905,221955,117293,21332842,43552708,17597689658,469833720,True,108764.99,2466.236940063166,647228.0,10287935488.0,15289.0,6.764294597786441,30705556.0,224590,54268
1155,1155,9,80000,5000,50000000,5e-09,1e-08,0,370814,55289,117392,804484423,21131524,18786487221,494196261,True,103058.57,665.1004592269812,322034.0,9987153920.0,6441.0,5.063268450677652,19733348.0,120006,33368
1156,1156,9,80000,5000,50000000,1e-08,1e-08,0,587634,112174,120085,884162370,29091332,19217445008,509960719,True,108350.6,1295.2331073336004,462661.0,10810208256.0,10218.0,5.672993685243088,24772036.0,158307,43261
1157,1157,9,80000,5000,50000000,2e-08,1e-08,0,1012905,223456,117935,1157421281,44364620,18873383105,494701128,True,127945.85,2450.7543703783394,656079.0,10886381568.0,15313.0,6.79128625551208,31236620.0,231070,54957
1158,1158,9,85000,5000,50000000,5e-09,1e-08,0,384427,56246,119834,480809595,21917244,20375642782,521543676,True,108864.25,661.4166567709318,332376.0,10749984768.0,6510.0,5.08041514452104,20405700.0,125726,34400
1159,1159,9,85000,5000,50000000,1e-08,1e-08,0,597932,112244,119121,1485061402,29627364,20254411600,526612222,True,116420.77,1311.90040685408,464295.0,11203186688.0,10251.0,5.725887010248253,24974540.0,163437,43126
1160,1160,9,85000,5000,50000000,2e-08,1e-08,0,1028554,224916,119723,619077610,45195980,20356769437,534362909,True,125593.16,2436.145733481853,669812.0,11664928768.0,15445.0,6.7742627128929165,32002068.0,237014,55737
1161,1161,9,90000,5000,50000000,5e-09,1e-08,0,396724,56860,120297,1247058685,22574740,21657361574,568558363,True,111975.91,698.5733090505605,339869.0,11327696896.0,6724.0,5.144775283450144,20879324.0,130993,34669
1162,1162,9,90000,5000,50000000,1e-08,1e-08,0,612086,113105,119311,1964237916,30343292,21479852285,551788011,True,120320.67,1293.1301809799581,475898.0,11904778240.0,10274.0,5.75764321577642,25591036.0,169095,43766
1163,1163,9,90000,5000,50000000,2e-08,1e-08,0,1037771,224360,119130,1896199359,45715708,21447267050,544264460,True,136718.04,2375.3909102119933,676910.0,12186808320.0,15276.0,6.819358673423128,32414788.0,242318,55907
1164,1164,9,95000,5000,50000000,5e-09,1e-08,0,406129,56690,120982,1796921409,23145308,22990524829,592924949,True,121565.53,678.3857876850427,343683.0,11857080320.0,6619.0,5.200069599951584,21229500.0,136142,34800
1165,1165,9,95000,5000,50000000,1e-08,1e-08,0,623162,113482,119186,270390208,30941580,22649234110,577591144,True,128688.31,1268.5127062339745,478141.0,12353835008.0,10183.0,5.772279498756549,25862132.0,174453,44213
1166,1166,9,95000,5000,50000000,2e-08,1e-08,0,1056942,227021,120094,253097356,46653004,22821780151,591300325,True,142887.04,2446.499142027171,686500.0,12947709952.0,15594.0,6.833361536087913,32989020.0,249285,56363
1167,1167,9,100000,5000,50000000,5e-09,1e-08,0,417543,56930,120149,514930157,23722436,24033747076,611857745,True,126021.53,669.16287780257,351509.0,12310917120.0,6613.0,5.249772241886584,21667380.0,141289,35390
