"","freq","p00","p01","p02","p10","p11","p12","p20","p21","p22"
"1114",0.222444,0.99554234769688,0.0037147102526003,0.000742942050520059,0.00149253731343284,0.997014925373134,0.00149253731343284,0,0.00793650793650794,0.992063492063492
"1115",0.222644,0.993741307371349,0.0062586926286509,0,0.00289435600578871,0.995658465991317,0.00144717800289436,0,0,1
"1116",0.222843,0.996448863636364,0.00284090909090909,0.000710227272727273,0.00302571860816944,0.996974281391831,0,0,0.00854700854700855,0.991452991452991
"1117",0.223043,0.991492652745553,0.00773395204949729,0.000773395204949729,0,1,0,0,0,1
"1118",0.223243,0.994748687171793,0.00525131282820705,0,0,0.997175141242938,0.00282485875706215,0,0.00632911392405063,0.993670886075949
"1119",0.223442,0.9953125,0.003125,0.0015625,0.00815217391304348,0.990489130434783,0.00135869565217391,0,0,1
"1120",0.223642,0.994404476418865,0.00559552358113509,0,0.0015552099533437,0.996889580093313,0.0015552099533437,0,0,1
"1121",0.223842,0.993458708094849,0.00408830744071954,0.00245298446443173,0.00309597523219814,0.995356037151703,0.00154798761609907,0,0,1
"1122",0.224042,0.996865203761755,0.00313479623824451,0,0.00757575757575758,0.992424242424242,0,0,0.0078740157480315,0.992125984251969
"1123",0.224241,0.994426751592357,0.00557324840764331,0,0,0.998573466476462,0.0014265335235378,0,0,1
"1124",0.224441,0.998416468725257,0.000791765637371338,0.000791765637371338,0,1,0,0,0,1
"1125",0.224641,0.996560619088564,0.00343938091143594,0,0.00154559505409583,0.998454404945904,0,0,0,1
"1126",0.22484,0.993783993783994,0.00621600621600622,0,0.00290275761973875,0.995645863570392,0.00145137880986938,0,0,1
"1127",0.22504,0.995532390171258,0.00446760982874162,0,0.00156739811912226,0.996865203761755,0.00156739811912226,0,0,1
"1128",0.22524,0.995290423861852,0.00470957613814757,0,0.00144717800289436,0.995658465991317,0.00289435600578871,0,0,1
"1129",0.225439,0.99660152931181,0.00169923534409516,0.00169923534409516,0.00284495021337127,0.997155049786629,0,0,0.0188679245283019,0.981132075471698
"1130",0.225639,0.997667185069984,0.00233281493001555,0,0.00284900284900285,0.997150997150997,0,0,0.00980392156862745,0.990196078431373
"1131",0.225839,0.995222929936306,0.00398089171974522,0.000796178343949045,0.00439238653001464,0.995607613469985,0,0,0.00833333333333333,0.991666666666667
"1132",0.226038,0.991107518189167,0.00889248181083266,0,0.00470957613814757,0.992150706436421,0.00313971742543171,0,0.00714285714285714,0.992857142857143
"1133",0.226238,0.995961227786753,0.00403877221324717,0,0.0016366612111293,0.995090016366612,0.00327332242225859,0,0.00909090909090909,0.990909090909091
"1134",0.226438,0.996041171813143,0.00316706254948535,0.000791765637371338,0.00470219435736677,0.993730407523511,0.00156739811912226,0.00980392156862745,0.0196078431372549,0.970588235294118
"1135",0.226637,0.995475113122172,0.00452488687782805,0,0.0135542168674699,0.98644578313253,0,0,0.00862068965517241,0.991379310344828
"1136",0.226837,0.996962794229309,0.00303720577069096,0,0.00786163522012579,0.990566037735849,0.00157232704402516,0,0.00826446280991736,0.991735537190083
"1137",0.227037,0.993635640413683,0.00556881463802705,0.000795544948289578,0.00151057401812689,0.995468277945619,0.00302114803625378,0,0.00735294117647059,0.992647058823529
"1138",0.227236,0.991242038216561,0.00875796178343949,0,0,0.997245179063361,0.00275482093663912,0,0.00806451612903226,0.991935483870968
"1139",0.227436,0.996817820206842,0.00238663484486874,0.000795544948289578,0.00153846153846154,0.996923076923077,0.00153846153846154,0,0,1
"1140",0.227636,0.990434142752024,0.00809418690213392,0.00147167034584253,0.00293685756240822,0.995594713656388,0.00146842878120411,0,0,1
"1141",0.227835,0.993635640413683,0.00636435958631663,0,0.0030441400304414,0.996955859969559,0,0,0.0277777777777778,0.972222222222222
"1142",0.228035,0.996955859969559,0.0030441400304414,0,0.00453857791225416,0.995461422087746,0,0,0,1
"1143",0.228235,0.994391025641026,0.00480769230769231,0.000801282051282051,0.00155038759689922,0.998449612403101,0,0,0,1
"1144",0.228435,0.992635024549918,0.00736497545008183,0,0.00293255131964809,0.995601173020528,0.00146627565982405,0,0.00840336134453781,0.991596638655462
"1145",0.228634,0.993517017828201,0.00567260940032415,0.000810372771474878,0.00145348837209302,0.998546511627907,0,0,0.00833333333333333,0.991666666666667
"1146",0.228834,0.989804587935429,0.00509770603228547,0.00509770603228547,0.00447093889716841,0.994038748137109,0.0014903129657228,0,0,1
"1147",0.229034,0.992837958818263,0.0053715308863026,0.0017905102954342,0.00418994413407821,0.995810055865922,0,0,0.00884955752212389,0.991150442477876
"1148",0.229233,0.991701244813278,0.00746887966804979,0.000829875518672199,0.00313479623824451,0.996865203761755,0,0,0.00699300699300699,0.993006993006993
"1149",0.229433,0.994991652754591,0.00417362270450751,0.000834724540901503,0.00827814569536424,0.990066225165563,0.00165562913907285,0,0,1
"1150",0.229633,0.99488926746167,0.00425894378194208,0.000851788756388416,0.00596125186289121,0.98956780923994,0.00447093889716841,0,0.008,0.992
"1151",0.229832,0.991754122938531,0.00824587706146927,0,0,1,0,0,0,1
"1152",0.230032,0.994648318042814,0.00382262996941896,0.00152905198776758,0.00677966101694915,0.991525423728814,0.00169491525423729,0,0,1
"1153",0.230232,0.994556765163297,0.00544323483670296,0,0.0128824476650564,0.987117552334944,0,0,0.0072463768115942,0.992753623188406
"1154",0.230431,0.994716981132076,0.00528301886792453,0,0.00308166409861325,0.996918335901387,0,0,0,1
"1155",0.230631,0.997605746209098,0.00159616919393456,0.000798084596967279,0.00154083204930663,0.996918335901387,0.00154083204930663,0,0.00735294117647059,0.992647058823529
"1156",0.230831,0.992851469420175,0.00714853057982526,0,0,0.998466257668712,0.00153374233128834,0,0.0144927536231884,0.985507246376812
"1157",0.23103,0.993817619783617,0.00618238021638331,0,0.003125,0.996875,0,0,0.00719424460431655,0.992805755395683
"1158",0.23123,0.994181213632585,0.00415627597672485,0.00166251039068994,0,1,0,0,0.0087719298245614,0.991228070175439
"1159",0.23143,0.992671009771987,0.00651465798045603,0.000814332247557003,0.00451807228915663,0.995481927710843,0,0,0,1
"1160",0.231629,0.988308651597818,0.0109119251753702,0.000779423226812159,0.00158478605388273,0.998415213946117,0,0,0.0169491525423729,0.983050847457627
"1161",0.231829,0.999232540291635,0.000767459708365311,0,0.00481540930979133,0.995184590690209,0,0,0,1
"1162",0.232029,0.993740219092332,0.0054773082942097,0.000782472613458529,0.00469483568075117,0.992175273865415,0.00312989045383412,0,0.00961538461538462,0.990384615384615
"1163",0.232228,0.997495826377296,0.00250417362270451,0,0,1,0,0,0,1
"1164",0.232428,0.993625498007968,0.00637450199203187,0,0.0015015015015015,0.996996996996997,0.0015015015015015,0,0,1
"1165",0.232628,0.995024875621891,0.00414593698175788,0.000829187396351575,0.00157232704402516,0.998427672955975,0,0,0,1
"1166",0.232827,0.992044550517104,0.00795544948289578,0,0.00958466453674121,0.990415335463259,0,0,0,1
"1167",0.233027,0.992805755395683,0.00479616306954436,0.00239808153477218,0.00641025641025641,0.99198717948718,0.0016025641025641,0,0,1
"1168",0.233227,0.993670886075949,0.0055379746835443,0.000791139240506329,0.00335570469798658,0.996644295302013,0,0,0.00689655172413793,0.993103448275862
"1169",0.233427,0.992700729927007,0.0064882400648824,0.0008110300081103,0.00154320987654321,0.99537037037037,0.00308641975308642,0,0,1
"1170",0.233626,0.995475113122172,0.00361990950226244,0.000904977375565611,0.0087260034904014,0.991273996509599,0,0.00689655172413793,0,0.993103448275862
"1171",0.233826,0.988132911392405,0.0110759493670886,0.000791139240506329,0.0014903129657228,0.995529061102832,0.0029806259314456,0,0.00775193798449612,0.992248062015504
"1172",0.234026,0.991896272285251,0.00729335494327391,0.000810372771474878,0.00159744408945687,0.998402555910543,0,0,0.00793650793650794,0.992063492063492
"1173",0.234225,0.998287671232877,0.00171232876712329,0,0.0062402496099844,0.993759750390016,0,0,0,1
"1174",0.234425,0.995,0.005,0,0.00492610837438424,0.995073891625616,0,0,0,1
"1175",0.234625,0.987331081081081,0.0109797297297297,0.00168918918918919,0.00704225352112676,0.992957746478873,0,0,0,1
"1176",0.234824,0.992254733218589,0.00602409638554217,0.00172117039586919,0.0032,0.9968,0,0,0.00757575757575758,0.992424242424242
"1177",0.235024,0.99334995843724,0.00665004156275977,0,0.00153374233128834,0.998466257668712,0,0,0.00813008130081301,0.991869918699187
"1178",0.235224,0.991474850809889,0.00682011935208866,0.00170502983802217,0.00853242320819113,0.989761092150171,0.00170648464163823,0,0.0166666666666667,0.983333333333333
"1179",0.235423,0.99328295549958,0.00503778337531486,0.00167926112510495,0.00307692307692308,0.996923076923077,0,0,0.0078125,0.9921875
"1180",0.235623,0.996923076923077,0.00307692307692308,0,0.0058055152394775,0.991291727140784,0.00290275761973875,0,0,1
"1181",0.235823,0.991269841269841,0.00873015873015873,0,0,1,0,0,0,1
"1182",0.236022,0.985797827903091,0.0116959064327485,0.0025062656641604,0.00158478605388273,0.996830427892235,0.00158478605388273,0,0,1
"1183",0.236222,0.995256916996047,0.00474308300395257,0,0.00317965023847377,0.996820349761526,0,0,0,1
"1184",0.236422,0.993034055727554,0.00619195046439629,0.000773993808049536,0.00324149108589951,0.9967585089141,0,0,0,1
"1185",0.236621,0.993620414673046,0.00637958532695375,0,0.00171232876712329,0.998287671232877,0,0,0,1
"1186",0.236821,0.995826377295493,0.00333889816360601,0.000834724540901503,0.00657894736842105,0.993421052631579,0,0,0,1
"1187",0.237021,0.992221261884183,0.00777873811581677,0,0.00449775112443778,0.995502248875562,0,0,0,1
"1188",0.23722,0.989690721649485,0.00749765698219306,0.0028116213683224,0.00153846153846154,0.998461538461539,0,0,0,1
"1189",0.23742,0.991235758106924,0.00525854513584575,0.0035056967572305,0.00314465408805031,0.99685534591195,0,0,0.0169491525423729,0.983050847457627
"1190",0.23762,0.995888157894737,0.00328947368421053,0.000822368421052632,0.0014792899408284,0.998520710059172,0,0.0378787878787879,0.00757575757575758,0.954545454545455
"1191",0.237819,0.994526974198593,0.00390930414386239,0.00156372165754496,0.00153846153846154,0.996923076923077,0.00153846153846154,0.0303030303030303,0.00757575757575758,0.962121212121212
"1192",0.238019,0.993624772313297,0.00546448087431694,0.000910746812386157,0.00495867768595041,0.993388429752066,0.00165289256198347,0.0149253731343284,0.0223880597014925,0.962686567164179
"1193",0.238219,0.992551210428305,0.0074487895716946,0,0.00816993464052288,0.991830065359477,0,0.0161290322580645,0,0.983870967741935
"1194",0.238419,0.995395948434622,0.00184162062615101,0.00276243093922652,0.0043731778425656,0.992711370262391,0.00291545189504373,0,0,1
"1195",0.238618,0.992372881355932,0.00593220338983051,0.00169491525423729,0.00315955766192733,0.996840442338073,0,0,0.00826446280991736,0.991735537190083
"1196",0.238818,0.993248945147679,0.00590717299578059,0.000843881856540084,0.00552486187845304,0.993093922651934,0.00138121546961326,0.00746268656716418,0.00746268656716418,0.985074626865672
"1197",0.239018,0.996598639455782,0.00170068027210884,0.00170068027210884,0.00536193029490617,0.994638069705094,0,0,0,1
"1198",0.239217,0.991765782250686,0.00823421774931381,0,0.00137174211248285,0.998628257887517,0,0.0135135135135135,0,0.986486486486487
"1199",0.239417,0.990680335507922,0.00745573159366263,0.00186393289841566,0.00615384615384615,0.993846153846154,0,0,0.00847457627118644,0.991525423728814
"1200",0.239617,0.989276139410188,0.0107238605898123,0,0,0.998466257668712,0.00153374233128834,0,0,1
"1201",0.239816,0.989492119089317,0.00875656742556918,0.00175131348511384,0,0.998422712933754,0.00157728706624606,0,0,1
"1202",0.240016,0.998438719750195,0.00156128024980484,0,0,1,0,0.00833333333333333,0,0.991666666666667
"1203",0.240216,0.99830220713073,0.00169779286926995,0,0.00630914826498423,0.993690851735016,0,0,0,1
"1204",0.240415,0.993049522154648,0.0052128583840139,0.00173761946133797,0,1,0,0,0,1
"1205",0.240615,0.985152838427948,0.0131004366812227,0.00174672489082969,0.00816993464052288,0.991830065359477,0,0,0,1
"1206",0.240815,0.998240985048373,0.00175901495162709,0,0.00477707006369427,0.995222929936306,0,0,0,1
"1207",0.241014,0.994052676295667,0.00594732370433305,0,0,1,0,0,0,1
"1208",0.241214,0.992811501597444,0.00638977635782748,0.000798722044728434,0.00451807228915663,0.992469879518072,0.00301204819277108,0,0,1
"1209",0.241414,0.990909090909091,0.00826446280991736,0.000826446280991736,0.00297619047619048,0.995535714285714,0.00148809523809524,0,0.00847457627118644,0.991525423728814
"1210",0.241613,0.993013100436681,0.00698689956331878,0,0.00301204819277108,0.996987951807229,0,0,0,1
"1211",0.241813,0.997393570807993,0.00260642919200695,0,0.00148588410104012,0.99702823179792,0.00148588410104012,0,0.00869565217391304,0.991304347826087
"1212",0.242013,0.989507667473769,0.00726392251815981,0.00322841000807102,0.00592592592592593,0.991111111111111,0.00296296296296296,0,0.00746268656716418,0.992537313432836
"1213",0.242212,0.993037423846823,0.00609225413402959,0.000870322019147084,0.00166666666666667,0.998333333333333,0,0,0,1
"1214",0.242412,0.993563958165728,0.00563153660498793,0.00080450522928399,0.00627943485086342,0.993720565149137,0,0,0.00813008130081301,0.991869918699187
"1215",0.242612,0.991749174917492,0.0066006600660066,0.00165016501650165,0.00313479623824451,0.992163009404389,0.00470219435736677,0,0,1
"1216",0.242812,0.99468085106383,0.00443262411347518,0.000886524822695035,0.00151515151515152,0.993939393939394,0.00454545454545455,0,0.0078125,0.9921875
"1217",0.243011,0.998194945848375,0.00180505415162455,0,0.00313971742543171,0.995290423861852,0.00156985871271586,0,0,1
"1218",0.243211,0.991735537190083,0.00826446280991736,0,0.00302114803625378,0.995468277945619,0.00151057401812689,0,0,1
"1219",0.243411,0.991420400381316,0.00762631077216397,0.000953288846520496,0.005,0.995,0,0.00628930817610063,0.0125786163522013,0.981132075471698
"1220",0.24361,0.991532599491956,0.00846740050804403,0,0.00312989045383412,0.993740219092332,0.00312989045383412,0,0,1
"1221",0.24381,0.991204925241865,0.0079155672823219,0.000879507475813544,0.00160771704180064,0.998392282958199,0,0,0,1
"1222",0.24401,0.990291262135922,0.00970873786407767,0,0.00345423143350604,0.996545768566494,0,0,0,1
"1223",0.244209,0.994750656167979,0.00349956255468067,0.00174978127734033,0.0050251256281407,0.994974874371859,0,0,0,1
"1224",0.244409,0.990074441687345,0.00827129859387924,0.00165425971877585,0.00156739811912226,0.998432601880878,0,0,0,1
"1225",0.244609,0.991720331186753,0.00643974241030359,0.00183992640294388,0.00157232704402516,0.99685534591195,0.00157232704402516,0,0.0078740157480315,0.992125984251969
"1226",0.244808,0.991949910554562,0.00715563506261181,0.000894454382826476,0.00316455696202532,0.996835443037975,0,0,0,1
"1227",0.245008,0.994449583718779,0.00370027752081406,0.00185013876040703,0.0032,0.9968,0,0,0.00598802395209581,0.994011976047904
"1228",0.245208,0.992105263157895,0.00701754385964912,0.00087719298245614,0.00162074554294976,0.9967585089141,0.00162074554294976,0,0.0129032258064516,0.987096774193548
"1229",0.245407,0.993838028169014,0.00528169014084507,0.000880281690140845,0.00699300699300699,0.993006993006993,0,0.00628930817610063,0,0.993710691823899
"1230",0.245607,0.992578849721707,0.00556586270871985,0.00185528756957328,0,1,0,0,0,1
"1231",0.245807,0.99390243902439,0.00522648083623693,0.000871080139372822,0.00162866449511401,0.998371335504886,0,0,0.00568181818181818,0.994318181818182
"1232",0.246006,0.995640802092415,0.004359197907585,0,0.00149253731343284,0.998507462686567,0,0,0,1
"1233",0.246206,0.989198919891989,0.0108010801080108,0,0.0040650406504065,0.995934959349594,0,0.00847457627118644,0,0.991525423728814
"1234",0.246406,0.990178571428571,0.00982142857142857,0,0.00909090909090909,0.989393939393939,0.00151515151515152,0,0,1
"1235",0.246605,0.992523364485981,0.00747663551401869,0,0.00612557427258806,0.993874425727412,0,0,0,1
"1236",0.246805,0.998086124401914,0.00191387559808612,0,0.0046656298600311,0.995334370139969,0,0,0,1
"1237",0.247005,0.992844364937388,0.00536672629695885,0.00178890876565295,0.0104790419161677,0.986526946107784,0.0029940119760479,0,0,1
"1238",0.247204,0.994418604651163,0.00465116279069767,0.000930232558139535,0,1,0,0,0,1
"1239",0.247404,0.992640294388224,0.00459981600735971,0.00275988960441582,0.00168918918918919,0.998310810810811,0,0,0.00769230769230769,0.992307692307692
"1240",0.247604,0.999021526418787,0.000978473581213307,0,0.00483091787439614,0.995169082125604,0,0.00869565217391304,0.0173913043478261,0.973913043478261
"1241",0.247804,0.99634703196347,0.00273972602739726,0.00091324200913242,0,0.998449612403101,0.00155038759689922,0,0.037037037037037,0.962962962962963
"1242",0.248003,0.995547640249332,0.00356188780053428,0.000890471950133571,0.00495867768595041,0.99504132231405,0,0,0,1
"1243",0.248203,0.999121265377856,0,0.000878734622144112,0.00278551532033426,0.997214484679666,0,0,0,1
"1244",0.248403,0.997418244406196,0.00258175559380379,0,0.00148367952522255,0.997032640949555,0.00148367952522255,0.00847457627118644,0.00847457627118644,0.983050847457627
"1245",0.248602,0.989583333333333,0.00946969696969697,0.000946969696969697,0.00151057401812689,0.998489425981873,0,0,0,1
"1246",0.248802,0.991387559808612,0.00861244019138756,0,0.0108864696734059,0.989113530326594,0,0,0.0118343195266272,0.988165680473373
"1247",0.249002,0.998052580331061,0.00194741966893866,0,0.0064,0.9904,0.0032,0,0,1
"1248",0.249201,0.990953947368421,0.00657894736842105,0.00246710526315789,0.0068259385665529,0.991467576791809,0.00170648464163823,0,0.00694444444444444,0.993055555555556
"1249",0.249401,0.993944636678201,0.00519031141868512,0.000865051903114187,0.00355871886120996,0.994661921708185,0.00177935943060498,0,0,1
"1250",0.249601,0.993554327808471,0.00644567219152855,0,0,1,0,0,0.00666666666666667,0.993333333333333
"1251",0.2498,0.995640802092415,0.004359197907585,0,0,0.998360655737705,0.00163934426229508,0,0.00735294117647059,0.992647058823529
"1252",0.25,0.990950226244344,0.0081447963800905,0.000904977375565611,0.00295420974889217,0.997045790251108,0,0,0,1
"1253",0.2502,0.993049522154648,0.00608166811468288,0.000868809730668983,0,1,0,0,0.00564971751412429,0.994350282485876
"1254",0.250399,0.994657168299199,0.00445235975066785,0.000890471950133571,0.0067911714770798,0.99320882852292,0,0,0.00735294117647059,0.992647058823529
"1255",0.250599,0.992831541218638,0.00537634408602151,0.0017921146953405,0.00336134453781513,0.994957983193277,0.00168067226890756,0,0.00775193798449612,0.992248062015504
"1256",0.250799,0.99155722326454,0.0075046904315197,0.000938086303939962,0,0.998444790046656,0.0015552099533437,0,0,1
"1257",0.250998,0.993402450518379,0.0056550424128181,0.000942507068803016,0.0016,0.9968,0.0016,0,0,1
"1258",0.251198,0.987060998151571,0.011090573012939,0.00184842883548983,0,1,0,0,0.00970873786407767,0.990291262135922
"1259",0.251398,0.994134897360704,0.00586510263929619,0,0.00149476831091181,0.997010463378176,0.00149476831091181,0,0,1
"1260",0.251597,0.988416988416988,0.0106177606177606,0.000965250965250965,0.00478468899521531,0.993620414673046,0.00159489633173844,0,0,1
"1261",0.251797,0.993282149712092,0.00671785028790787,0,0.00483091787439614,0.995169082125604,0,0,0.00675675675675676,0.993243243243243
"1262",0.251997,0.996268656716418,0.00186567164179104,0.00186567164179104,0.00490998363338789,0.993453355155483,0.0016366612111293,0,0.0120481927710843,0.987951807228916
"1263",0.252196,0.991588785046729,0.00841121495327103,0,0.00314465408805031,0.995283018867924,0.00157232704402516,0,0,1
"1264",0.252396,0.994339622641509,0.00566037735849057,0,0.00788643533123028,0.988958990536278,0.00315457413249211,0,0,1
"1265",0.252596,0.991031390134529,0.00717488789237668,0.00179372197309417,0.00162074554294976,0.99837925445705,0,0,0.00581395348837209,0.994186046511628
"1266",0.252796,0.996051332675222,0.00394866732477789,0,0.00947867298578199,0.990521327014218,0,0,0,1
"1267",0.252995,0.989402697495183,0.010597302504817,0,0.0106382978723404,0.98936170212766,0,0,0.00613496932515337,0.993865030674847
"1268",0.253195,0.989622641509434,0.010377358490566,0,0.00777604976671851,0.990668740279938,0.0015552099533437,0,0,1
"1269",0.253395,0.995014955134596,0.00299102691924227,0.00199401794616152,0.00305343511450382,0.996946564885496,0,0,0,1
"1270",0.253594,0.993548387096774,0.00645161290322581,0,0,1,0,0,0,1
"1271",0.253794,0.990384615384615,0.00865384615384615,0.000961538461538462,0.00448430493273543,0.995515695067265,0,0,0,1
"1272",0.253994,0.987903225806452,0.0100806451612903,0.00201612903225806,0.00149476831091181,0.998505231689088,0,0,0.00746268656716418,0.992537313432836
"1273",0.254193,0.995054401582592,0.00494559841740851,0,0,1,0,0,0.00666666666666667,0.993333333333333
"1274",0.254393,0.992359121298949,0.00764087870105062,0,0.00549450549450549,0.994505494505495,0,0,0,1
"1275",0.254593,0.986988847583643,0.0120817843866171,0.000929368029739777,0.00298953662182362,0.997010463378176,0,0,0.0122699386503067,0.987730061349693
"1276",0.254792,0.992474129821261,0.00752587017873942,0,0.00285306704707561,0.997146932952924,0,0,0.0202702702702703,0.97972972972973
"1277",0.254992,0.993210475266731,0.005819592628516,0.000969932104752667,0.00590841949778434,0.994091580502216,0,0,0,1
"1278",0.255192,0.990816326530612,0.00918367346938776,0,0.00626959247648903,0.993730407523511,0,0,0,1
"1279",0.255391,0.992831541218638,0.00627240143369176,0.000896057347670251,0.00320512820512821,0.996794871794872,0,0,0.00606060606060606,0.993939393939394
"1280",0.255591,0.989310009718173,0.00971817298347911,0.000971817298347911,0.00152905198776758,0.998470948012232,0,0,0.00675675675675676,0.993243243243243
"1281",0.255791,0.995361781076067,0.00371057513914657,0.000927643784786642,0.00479233226837061,0.995207667731629,0,0,0.00684931506849315,0.993150684931507
"1282",0.25599,0.990766389658356,0.00646352723915051,0.00277008310249307,0,1,0,0,0,1
"1283",0.25619,0.990118577075099,0.00988142292490119,0,0.00475435816164818,0.995245641838352,0,0,0,1
"1284",0.25639,0.992351816443595,0.00573613766730402,0.00191204588910134,0.00323624595469256,0.996763754045307,0,0,0.0246913580246914,0.975308641975309
"1285",0.256589,0.991326973113617,0.00867302688638335,0,0.00289855072463768,0.995652173913044,0.00144927536231884,0,0,1
"1286",0.256789,0.990909090909091,0.00909090909090909,0,0.00407055630936228,0.993215739484396,0.00271370420624152,0.00709219858156028,0.0141843971631206,0.978723404255319
"1287",0.256989,0.992818671454219,0.00448833034111311,0.00269299820466786,0.00134228187919463,0.998657718120805,0,0,0.0155038759689922,0.984496124031008
"1288",0.257188,0.992263056092843,0.00773694390715667,0,0.00141843971631206,0.998581560283688,0,0,0.00833333333333333,0.991666666666667
"1289",0.257388,0.993262752646776,0.00673724735322425,0,0.0015600624024961,0.998439937597504,0,0,0.00840336134453781,0.991596638655462
"1290",0.257588,0.997078870496592,0.00292112950340798,0,0.00430416068866571,0.994261119081779,0.00143472022955524,0,0.00628930817610063,0.993710691823899
"1291",0.257788,0.994301994301994,0.0056980056980057,0,0.00290275761973875,0.995645863570392,0.00145137880986938,0,0,1
"1292",0.257987,0.99537037037037,0.00462962962962963,0,0,1,0,0,0,1
"1293",0.258187,0.991886409736308,0.00709939148073022,0.00101419878296146,0.00292825768667643,0.994143484626647,0.00292825768667643,0.00523560209424084,0,0.994764397905759
"1294",0.258387,0.991080277502478,0.0089197224975223,0,0.00412654745529574,0.994497936726272,0.00137551581843191,0,0,1
"1295",0.258586,0.991202346041056,0.00684261974584555,0.00195503421309873,0.00140845070422535,0.997183098591549,0.00140845070422535,0,0.00746268656716418,0.992537313432836
"1296",0.258786,0.993006993006993,0.004995004995005,0.001998001998002,0.00144092219020173,0.998559077809798,0,0,0,1
"1297",0.258986,0.988177339901478,0.0118226600985222,0,0.00151057401812689,0.998489425981873,0,0,0.0392156862745098,0.96078431372549
"1298",0.259185,0.991620111731844,0.0074487895716946,0.000931098696461825,0.00778816199376947,0.990654205607477,0.00155763239875389,0.00757575757575758,0,0.992424242424242
"1299",0.259385,0.988062442607897,0.0101010101010101,0.00183654729109275,0.00483091787439614,0.993558776167472,0.00161030595813205,0,0,1
"1300",0.259585,0.994274809160305,0.00572519083969466,0,0.00293255131964809,0.995601173020528,0.00146627565982405,0,0.0227272727272727,0.977272727272727
"1301",0.259784,0.997252747252747,0.00274725274725275,0,0,1,0,0,0.00819672131147541,0.991803278688525
"1302",0.259984,0.993852459016393,0.00614754098360656,0,0.00149700598802395,0.998502994011976,0,0,0,1
"1303",0.260184,0.992315081652257,0.00672430355427474,0.000960614793467819,0.00303490136570561,0.995447647951442,0.00151745068285281,0,0,1
"1304",0.260383,0.993089832181639,0.0069101678183613,0,0.00969305331179321,0.990306946688207,0,0,0,1
"1305",0.260583,0.993083003952569,0.00691699604743083,0,0.0031104199066874,0.996889580093313,0,0,0.0121212121212121,0.987878787878788
"1306",0.260783,0.994974874371859,0.00402010050251256,0.00100502512562814,0.00301659125188537,0.993966817496229,0.00301659125188537,0,0,1
"1307",0.260982,0.992149165848871,0.00588812561334642,0.00196270853778214,0.00163934426229508,0.99672131147541,0.00163934426229508,0,0,1
"1308",0.261182,0.99403578528827,0.00596421471172962,0,0.0032520325203252,0.996747967479675,0,0,0,1
"1309",0.261382,0.992700729927007,0.00625651720542232,0.00104275286757039,0.00474683544303797,0.993670886075949,0.00158227848101266,0,0,1
"1310",0.261581,0.992102665350444,0.00592300098716683,0.00197433366238894,0.00324149108589951,0.9967585089141,0,0,0,1
"1311",0.261781,0.992409867172676,0.00664136622390892,0.00094876660341556,0.00650406504065041,0.99349593495935,0,0,0,1
"1312",0.261981,0.989711934156379,0.0102880658436214,0,0.00458015267175573,0.995419847328244,0,0,0.00649350649350649,0.993506493506494
"1313",0.262181,0.993945509586276,0.00605449041372351,0,0.00146627565982405,0.998533724340176,0,0,0.00636942675159236,0.993630573248408
"1314",0.26238,0.994169096209913,0.00485908649173955,0.000971817298347911,0.00159744408945687,0.996805111821086,0.00159744408945687,0,0,1
"1315",0.26258,0.990281827016521,0.0087463556851312,0.000971817298347911,0.00617283950617284,0.993827160493827,0,0,0.013986013986014,0.986013986013986
"1316",0.26278,0.98998998998999,0.01001001001001,0,0.0015527950310559,0.995341614906832,0.0031055900621118,0,0,1
"1317",0.262979,0.992660550458716,0.00642201834862385,0.000917431192660551,0.00439238653001464,0.994143484626647,0.00146412884333821,0,0,1
"1318",0.263179,0.991176470588235,0.00686274509803922,0.00196078431372549,0.00152905198776758,0.998470948012232,0,0,0.00689655172413793,0.993103448275862
"1319",0.263379,0.990272373540856,0.00680933852140078,0.00291828793774319,0,0.998569384835479,0.00143061516452074,0,0.00694444444444444,0.993055555555556
"1320",0.263578,0.99203187250996,0.00697211155378486,0.00099601593625498,0.00325732899022801,0.996742671009772,0,0,0,1
"1321",0.263778,0.995296331138288,0.00376293508936971,0.000940733772342427,0.00165016501650165,0.998349834983498,0,0,0.00793650793650794,0.992063492063492
"1322",0.263978,0.996261682242991,0.00280373831775701,0.000934579439252336,0,0.998496240601504,0.00150375939849624,0,0.00719424460431655,0.992805755395683
"1323",0.264177,0.98686679174484,0.00844277673545966,0.00469043151969981,0.00158227848101266,0.995253164556962,0.00316455696202532,0,0,1
"1324",0.264377,0.992863514719001,0.00624442462087422,0.000892060660124889,0.00156494522691706,0.996870109546166,0.00156494522691706,0,0.00719424460431655,0.992805755395683
"1325",0.264577,0.98997995991984,0.00701402805611222,0.0030060120240481,0.004739336492891,0.993680884676145,0.00157977883096367,0,0.0141843971631206,0.985815602836879
"1326",0.264776,0.989208633093525,0.00899280575539568,0.00179856115107914,0.00815660685154975,0.99184339314845,0,0,0,1
"1327",0.264976,0.993168232280102,0.00683176771989752,0,0.00622083981337481,0.993779160186625,0,0,0.00819672131147541,0.991803278688525
"1328",0.265176,0.989719626168224,0.0102803738317757,0,0.00857632933104631,0.991423670668954,0,0,0,1
"1329",0.265375,0.992878942014242,0.00610376398779247,0.00101729399796541,0.00298953662182362,0.994020926756353,0.00298953662182362,0,0,1
