Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,subsample_size,restrict_sample_size_comparison,tsinfer_completed,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_3_wRFunrooted,tsinfer_3_wRFrooted,tsinfer_3_pathunrooted,tsinfer_1_wRFrooted,tsinfer_ts_filesize,tsinfer_1_wRFunrooted,tsinfer_memory,tsinfer_1_KCrooted,tsinfer_1_RFunrooted,tsinfer_3_KCrooted,tsinfer_1_RFrooted,tsinfer_var_polytomy,tsinfer_1_SPRunrooted,tsinfer_3_RFrooted,tsinfer_cputime,tsinfer_3_SPRunrooted,tsinfer_1_pathunrooted,tsinfer_edges,tsinfer_3_RFunrooted
171,5,1000,5000,1000000,1e-08,1e-08,0.0,6975,1354,1518,1125918068,50,6,False,,,,,,,,,,,,,,,,,,,,,
172,5,1000,5000,1000000,1e-08,1e-08,0.0,6975,1354,1518,1125918068,100,6,False,,,,,,,,,,,,,,,,,,,,,
173,5,1000,5000,1000000,1e-08,1e-08,0.0,6975,1354,1518,1125918068,500,6,False,,,,,,,,,,,,,,,,,,,,,
174,5,1000,5000,1000000,1e-08,1e-08,0.0,6975,1354,1518,1125918068,1000,6,False,,,,,,,,,,,,,,,,,,,,,
175,5,1000,5000,1000000,1e-08,1e-08,0.001,6975,1354,1518,1125918068,12,6,False,,,,,,,,,,,,,,,,,,,,,
176,5,1000,5000,1000000,1e-08,1e-08,0.001,6975,1354,1518,1125918068,50,6,True,4.067226890756302,72.0,12275.464662935687,12277.65007102916,2.2803523900430203,12277.65007102916,40368.0,12275.464662935687,66383872.0,2.2807485127816376,1.8084677419354838,2.2911559960466255,2.4838709677419355,47.65934609137772,0.6578366445916115,2.5379032258064513,468.08,0.6681451612903225,2.3285224128795723,484.0,1.854435483870968
177,5,1000,5000,1000000,1e-08,1e-08,0.001,6975,1354,1518,1125918068,100,6,False,,,,,,,,,,,,,,,,,,,,,
178,5,1000,5000,1000000,1e-08,1e-08,0.001,6975,1354,1518,1125918068,500,6,False,,,,,,,,,,,,,,,,,,,,,
179,5,1000,5000,1000000,1e-08,1e-08,0.001,6975,1354,1518,1125918068,1000,6,False,,,,,,,,,,,,,,,,,,,,,
180,6,1000,5000,10000,1e-08,1e-08,0.0,2054,16,20,265820473,12,6,True,2.25,3.0,14370.007328484673,14370.340661818005,2.7,14370.340661818007,4712.0,14370.007328484673,47484928.0,2.5444165269036,1.0,3.4941000836776395,2.3333333333333335,0.1875,,3.133333333333333,0.5800000000000001,0.9,2.8284271247461903,9.0,1.8
181,6,1000,5000,10000,1e-08,1e-08,0.0,2054,16,20,265820473,50,6,True,2.25,3.0,14329.757328484673,14335.090661818005,2.7,14335.090661818007,4760.0,14329.757328484673,47448064.0,2.5444165269036,1.0,3.4941000836776395,2.3333333333333335,0.1875,,3.133333333333333,0.8500000000000001,0.9,2.8284271247461903,9.0,1.8
182,6,1000,5000,10000,1e-08,1e-08,0.0,2054,16,20,265820473,100,6,False,,,,,,,,,,,,,,,,,,,,,
183,6,1000,5000,10000,1e-08,1e-08,0.0,2054,16,20,265820473,500,6,False,,,,,,,,,,,,,,,,,,,,,
184,6,1000,5000,10000,1e-08,1e-08,0.0,2054,16,20,265820473,1000,6,True,2.25,3.0,13369.507328484673,13433.507328484673,2.7,13433.507328484673,4760.0,13369.507328484673,58650624.0,2.5444165269036,1.0,3.4941000836776395,2.3333333333333335,0.1875,,3.133333333333333,24.14,0.9,2.8284271247461903,9.0,1.8
185,6,1000,5000,10000,1e-08,1e-08,0.001,2054,16,20,265820473,12,6,False,,,,,,,,,,,,,,,,,,,,,
186,6,1000,5000,10000,1e-08,1e-08,0.001,2054,16,20,265820473,50,6,False,,,,,,,,,,,,,,,,,,,,,
187,6,1000,5000,10000,1e-08,1e-08,0.001,2054,16,20,265820473,100,6,False,,,,,,,,,,,,,,,,,,,,,
188,6,1000,5000,10000,1e-08,1e-08,0.001,2054,16,20,265820473,500,6,False,,,,,,,,,,,,,,,,,,,,,
189,6,1000,5000,10000,1e-08,1e-08,0.001,2054,16,20,265820473,1000,6,False,,,,,,,,,,,,,,,,,,,,,
190,6,1000,5000,100000,1e-08,1e-08,0.0,2532,145,129,1046743283,12,6,True,3.727272727272727,9.0,13012.481367126631,13012.711096856361,2.5159381030007215,13012.71109685636,6984.0,13012.481367126631,47702016.0,2.6432179254672907,1.8108108108108107,2.532619445852378,2.4864864864864864,3.8347107438016534,0.0,2.7027027027027026,1.09,0.8891891891891891,3.2306583108581566,41.0,2.0216216216216214
191,6,1000,5000,100000,1e-08,1e-08,0.0,2532,145,129,1046743283,50,6,True,4.25,11.0,12990.641502261768,12991.492853613117,2.3982857085385034,12991.492853613117,7320.0,12990.641502261766,48283648.0,2.361797181573931,1.5945945945945945,2.2571413942798575,2.081081081081081,9.020833333333334,1.0,2.3189189189189188,5.84,0.9027027027027028,3.2013105941182936,51.0,1.8324324324324326
192,6,1000,5000,100000,1e-08,1e-08,0.0,2532,145,129,1046743283,100,6,False,,,,,,,,,,,,,,,,,,,,,
193,6,1000,5000,100000,1e-08,1e-08,0.0,2532,145,129,1046743283,500,6,False,,,,,,,,,,,,,,,,,,,,,
194,6,1000,5000,100000,1e-08,1e-08,0.0,2532,145,129,1046743283,1000,6,False,,,,,,,,,,,,,,,,,,,,,
195,6,1000,5000,100000,1e-08,1e-08,0.001,2532,145,129,1046743283,12,6,False,,,,,,,,,,,,,,,,,,,,,
196,6,1000,5000,100000,1e-08,1e-08,0.001,2532,145,129,1046743283,50,6,False,,,,,,,,,,,,,,,,,,,,,
197,6,1000,5000,100000,1e-08,1e-08,0.001,2532,145,129,1046743283,100,6,False,,,,,,,,,,,,,,,,,,,,,
198,6,1000,5000,100000,1e-08,1e-08,0.001,2532,145,129,1046743283,500,6,False,,,,,,,,,,,,,,,,,,,,,
199,6,1000,5000,100000,1e-08,1e-08,0.001,2532,145,129,1046743283,1000,6,False,,,,,,,,,,,,,,,,,,,,,
200,6,1000,5000,1000000,1e-08,1e-08,0.0,7050,1379,1532,1350418526,12,6,False,,,,,,,,,,,,,,,,,,,,,
201,6,1000,5000,1000000,1e-08,1e-08,0.0,7050,1379,1532,1350418526,50,6,False,,,,,,,,,,,,,,,,,,,,,
202,6,1000,5000,1000000,1e-08,1e-08,0.0,7050,1379,1532,1350418526,100,6,False,,,,,,,,,,,,,,,,,,,,,
203,6,1000,5000,1000000,1e-08,1e-08,0.0,7050,1379,1532,1350418526,500,6,False,,,,,,,,,,,,,,,,,,,,,
204,6,1000,5000,1000000,1e-08,1e-08,0.0,7050,1379,1532,1350418526,1000,6,False,,,,,,,,,,,,,,,,,,,,,
205,6,1000,5000,1000000,1e-08,1e-08,0.001,7050,1379,1532,1350418526,12,6,False,,,,,,,,,,,,,,,,,,,,,
206,6,1000,5000,1000000,1e-08,1e-08,0.001,7050,1379,1532,1350418526,50,6,False,,,,,,,,,,,,,,,,,,,,,
207,6,1000,5000,1000000,1e-08,1e-08,0.001,7050,1379,1532,1350418526,100,6,False,,,,,,,,,,,,,,,,,,,,,
208,6,1000,5000,1000000,1e-08,1e-08,0.001,7050,1379,1532,1350418526,500,6,False,,,,,,,,,,,,,,,,,,,,,
209,6,1000,5000,1000000,1e-08,1e-08,0.001,7050,1379,1532,1350418526,1000,6,False,,,,,,,,,,,,,,,,,,,,,
210,7,1000,5000,10000,1e-08,1e-08,0.0,2065,19,9,466871037,12,6,False,,,,,,,,,,,,,,,,,,,,,
211,7,1000,5000,10000,1e-08,1e-08,0.0,2065,19,9,466871037,50,6,True,6.0,6.0,9415.605411620736,9415.605411620736,5.020335696313058,9415.605411620734,4328.0,9415.605411620734,47845376.0,3.4641016151377544,3.0,3.4641016151377544,4.0,0.0,,7.0,0.66,1.3,7.54983443527075,6.0,4.8
212,7,1000,5000,10000,1e-08,1e-08,0.0,2065,19,9,466871037,100,6,False,,,,,,,,,,,,,,,,,,,,,
213,7,1000,5000,10000,1e-08,1e-08,0.0,2065,19,9,466871037,500,6,True,6.0,6.0,9198.105411620736,9198.105411620736,5.020335696313058,9198.105411620734,4328.0,9198.105411620734,52314112.0,3.4641016151377544,3.0,3.4641016151377544,4.0,0.0,,7.0,3.95,1.3,7.54983443527075,6.0,4.8
214,7,1000,5000,10000,1e-08,1e-08,0.0,2065,19,9,466871037,1000,6,False,,,,,,,,,,,,,,,,,,,,,
215,7,1000,5000,10000,1e-08,1e-08,0.001,2065,19,9,466871037,12,6,False,,,,,,,,,,,,,,,,,,,,,
216,7,1000,5000,10000,1e-08,1e-08,0.001,2065,19,9,466871037,50,6,False,,,,,,,,,,,,,,,,,,,,,
217,7,1000,5000,10000,1e-08,1e-08,0.001,2065,19,9,466871037,100,6,False,,,,,,,,,,,,,,,,,,,,,
218,7,1000,5000,10000,1e-08,1e-08,0.001,2065,19,9,466871037,500,6,False,,,,,,,,,,,,,,,,,,,,,
219,7,1000,5000,10000,1e-08,1e-08,0.001,2065,19,9,466871037,1000,6,False,,,,,,,,,,,,,,,,,,,,,
220,7,1000,5000,100000,1e-08,1e-08,0.0,2564,154,182,1916939455,12,6,True,3.4,6.0,15391.602957198931,15392.009819944036,2.029831515269581,15392.009819944033,7096.0,15391.602957198935,47734784.0,2.1915982927399154,1.4313725490196079,2.349403029824511,2.0588235294117645,2.64,0.3181818181818182,2.2549019607843137,1.44,0.5647058823529412,2.3839540682231717,34.0,1.6274509803921569
221,7,1000,5000,100000,1e-08,1e-08,0.0,2564,154,182,1916939455,50,6,True,3.3846153846153846,9.0,15361.315702296972,15363.96374151266,1.5899432509015627,15363.963741512662,7640.0,15361.315702296975,49152000.0,1.811353623292888,1.0196078431372548,1.9458737806034514,1.6862745098039216,3.621301775147928,0.13333333333333333,1.843137254901961,10.25,0.5,2.3135974068557843,44.0,1.1764705882352942
222,7,1000,5000,100000,1e-08,1e-08,0.0,2564,154,182,1916939455,100,6,False,,,,,,,,,,,,,,,,,,,,,
223,7,1000,5000,100000,1e-08,1e-08,0.0,2564,154,182,1916939455,500,6,True,3.5714285714285716,9.0,15068.271584649916,15096.506878767566,1.3734353161658563,15096.506878767565,7848.0,15068.271584649918,56045568.0,1.6827969470278148,0.9803921568627451,1.6827969470278146,1.607843137254902,4.387755102040816,0.45098039215686275,1.607843137254902,208.04000000000002,0.4509803921568628,1.3734353161658561,50.0,0.980392156862745
224,7,1000,5000,100000,1e-08,1e-08,0.0,2564,154,182,1916939455,1000,6,True,3.642857142857143,11.0,14703.323055238152,14733.33285915972,1.5800284017626969,14733.332859159722,7896.0,14703.323055238152,62926848.0,1.7248844789630315,1.2941176470588236,1.7248844789630318,1.803921568627451,6.229591836734694,0.47058823529411764,1.8039215686274512,497.74,0.47058823529411764,1.580028401762697,51.0,1.2941176470588238
225,7,1000,5000,100000,1e-08,1e-08,0.001,2564,154,182,1916939455,12,6,False,,,,,,,,,,,,,,,,,,,,,
226,7,1000,5000,100000,1e-08,1e-08,0.001,2564,154,182,1916939455,50,6,False,,,,,,,,,,,,,,,,,,,,,
227,7,1000,5000,100000,1e-08,1e-08,0.001,2564,154,182,1916939455,100,6,False,,,,,,,,,,,,,,,,,,,,,
228,7,1000,5000,100000,1e-08,1e-08,0.001,2564,154,182,1916939455,500,6,False,,,,,,,,,,,,,,,,,,,,,
229,7,1000,5000,100000,1e-08,1e-08,0.001,2564,154,182,1916939455,1000,6,False,,,,,,,,,,,,,,,,,,,,,
230,7,1000,5000,1000000,1e-08,1e-08,0.0,7579,1504,1596,929397077,12,6,False,,,,,,,,,,,,,,,,,,,,,
231,7,1000,5000,1000000,1e-08,1e-08,0.0,7579,1504,1596,929397077,50,6,False,,,,,,,,,,,,,,,,,,,,,
232,7,1000,5000,1000000,1e-08,1e-08,0.0,7579,1504,1596,929397077,100,6,False,,,,,,,,,,,,,,,,,,,,,
233,7,1000,5000,1000000,1e-08,1e-08,0.0,7579,1504,1596,929397077,500,6,False,,,,,,,,,,,,,,,,,,,,,
234,7,1000,5000,1000000,1e-08,1e-08,0.0,7579,1504,1596,929397077,1000,6,False,,,,,,,,,,,,,,,,,,,,,
235,7,1000,5000,1000000,1e-08,1e-08,0.001,7579,1504,1596,929397077,12,6,False,,,,,,,,,,,,,,,,,,,,,
236,7,1000,5000,1000000,1e-08,1e-08,0.001,7579,1504,1596,929397077,50,6,False,,,,,,,,,,,,,,,,,,,,,
237,7,1000,5000,1000000,1e-08,1e-08,0.001,7579,1504,1596,929397077,100,6,False,,,,,,,,,,,,,,,,,,,,,
238,7,1000,5000,1000000,1e-08,1e-08,0.001,7579,1504,1596,929397077,500,6,False,,,,,,,,,,,,,,,,,,,,,
239,7,1000,5000,1000000,1e-08,1e-08,0.001,7579,1504,1596,929397077,1000,6,False,,,,,,,,,,,,,,,,,,,,,
240,8,1000,5000,10000,1e-08,1e-08,0.0,2043,14,30,462359148,12,6,False,,,,,,,,,,,,,,,,,,,,,
241,8,1000,5000,10000,1e-08,1e-08,0.0,2043,14,30,462359148,50,6,False,,,,,,,,,,,,,,,,,,,,,
242,8,1000,5000,10000,1e-08,1e-08,0.0,2043,14,30,462359148,100,6,False,,,,,,,,,,,,,,,,,,,,,
243,8,1000,5000,10000,1e-08,1e-08,0.0,2043,14,30,462359148,500,6,False,,,,,,,,,,,,,,,,,,,,,
244,8,1000,5000,10000,1e-08,1e-08,0.0,2043,14,30,462359148,1000,6,False,,,,,,,,,,,,,,,,,,,,,
245,8,1000,5000,10000,1e-08,1e-08,0.001,2043,14,30,462359148,12,6,False,,,,,,,,,,,,,,,,,,,,,
246,8,1000,5000,10000,1e-08,1e-08,0.001,2043,14,30,462359148,50,6,False,,,,,,,,,,,,,,,,,,,,,
247,8,1000,5000,10000,1e-08,1e-08,0.001,2043,14,30,462359148,100,6,False,,,,,,,,,,,,,,,,,,,,,
248,8,1000,5000,10000,1e-08,1e-08,0.001,2043,14,30,462359148,500,6,False,,,,,,,,,,,,,,,,,,,,,
249,8,1000,5000,10000,1e-08,1e-08,0.001,2043,14,30,462359148,1000,6,False,,,,,,,,,,,,,,,,,,,,,
250,8,1000,5000,100000,1e-08,1e-08,0.0,2551,151,171,418086302,12,6,False,,,,,,,,,,,,,,,,,,,,,
251,8,1000,5000,100000,1e-08,1e-08,0.0,2551,151,171,418086302,50,6,True,3.7777777777777777,8.0,19227.422994696743,19228.29533512227,1.803295801915534,19228.29533512227,7080.0,19227.422994696743,48705536.0,1.8243041281053411,1.297872340425532,1.7381088000904132,1.7872340425531914,4.617283950617284,0.4642857142857143,1.9787234042553195,6.3500000000000005,0.548936170212766,2.2045162128278895,34.0,1.4382978723404256
252,8,1000,5000,100000,1e-08,1e-08,0.0,2551,151,171,418086302,100,6,True,3.4,11.0,19193.561292569084,19195.58256916483,1.3342623064794723,19195.582569164828,7096.0,19193.56129256908,49389568.0,1.7074095331214176,1.1063829787234043,1.58964529725816,1.6808510638297873,7.840000000000001,0.358974358974359,1.6893617021276595,15.34,0.3829787234042553,1.5954222341476867,34.0,1.106382978723404
253,8,1000,5000,100000,1e-08,1e-08,0.0,2551,151,171,418086302,500,6,False,,,,,,,,,,,,,,,,,,,,,
254,8,1000,5000,100000,1e-08,1e-08,0.0,2551,151,171,418086302,1000,6,False,,,,,,,,,,,,,,,,,,,,,
255,8,1000,5000,100000,1e-08,1e-08,0.001,2551,151,171,418086302,12,6,False,,,,,,,,,,,,,,,,,,,,,
256,8,1000,5000,100000,1e-08,1e-08,0.001,2551,151,171,418086302,50,6,False,,,,,,,,,,,,,,,,,,,,,
257,8,1000,5000,100000,1e-08,1e-08,0.001,2551,151,171,418086302,100,6,False,,,,,,,,,,,,,,,,,,,,,
258,8,1000,5000,100000,1e-08,1e-08,0.001,2551,151,171,418086302,500,6,False,,,,,,,,,,,,,,,,,,,,,
259,8,1000,5000,100000,1e-08,1e-08,0.001,2551,151,171,418086302,1000,6,False,,,,,,,,,,,,,,,,,,,,,
260,8,1000,5000,1000000,1e-08,1e-08,0.0,6904,1335,1486,316767138,12,6,False,,,,,,,,,,,,,,,,,,,,,
261,8,1000,5000,1000000,1e-08,1e-08,0.0,6904,1335,1486,316767138,50,6,False,,,,,,,,,,,,,,,,,,,,,
262,8,1000,5000,1000000,1e-08,1e-08,0.0,6904,1335,1486,316767138,100,6,False,,,,,,,,,,,,,,,,,,,,,
263,8,1000,5000,1000000,1e-08,1e-08,0.0,6904,1335,1486,316767138,500,6,False,,,,,,,,,,,,,,,,,,,,,
264,8,1000,5000,1000000,1e-08,1e-08,0.0,6904,1335,1486,316767138,1000,6,False,,,,,,,,,,,,,,,,,,,,,
265,8,1000,5000,1000000,1e-08,1e-08,0.001,6904,1335,1486,316767138,12,6,False,,,,,,,,,,,,,,,,,,,,,
266,8,1000,5000,1000000,1e-08,1e-08,0.001,6904,1335,1486,316767138,50,6,False,,,,,,,,,,,,,,,,,,,,,
267,8,1000,5000,1000000,1e-08,1e-08,0.001,6904,1335,1486,316767138,100,6,False,,,,,,,,,,,,,,,,,,,,,
268,8,1000,5000,1000000,1e-08,1e-08,0.001,6904,1335,1486,316767138,500,6,False,,,,,,,,,,,,,,,,,,,,,
269,8,1000,5000,1000000,1e-08,1e-08,0.001,6904,1335,1486,316767138,1000,6,False,,,,,,,,,,,,,,,,,,,,,
270,9,1000,5000,10000,1e-08,1e-08,0.0,2028,9,15,570841540,12,6,False,,,,,,,,,,,,,,,,,,,,,
271,9,1000,5000,10000,1e-08,1e-08,0.0,2028,9,15,570841540,50,6,False,,,,,,,,,,,,,,,,,,,,,
272,9,1000,5000,10000,1e-08,1e-08,0.0,2028,9,15,570841540,100,6,False,,,,,,,,,,,,,,,,,,,,,
273,9,1000,5000,10000,1e-08,1e-08,0.0,2028,9,15,570841540,500,6,False,,,,,,,,,,,,,,,,,,,,,
274,9,1000,5000,10000,1e-08,1e-08,0.0,2028,9,15,570841540,1000,6,False,,,,,,,,,,,,,,,,,,,,,
275,9,1000,5000,10000,1e-08,1e-08,0.001,2028,9,15,570841540,12,6,False,,,,,,,,,,,,,,,,,,,,,
276,9,1000,5000,10000,1e-08,1e-08,0.001,2028,9,15,570841540,50,6,False,,,,,,,,,,,,,,,,,,,,,
277,9,1000,5000,10000,1e-08,1e-08,0.001,2028,9,15,570841540,100,6,False,,,,,,,,,,,,,,,,,,,,,
278,9,1000,5000,10000,1e-08,1e-08,0.001,2028,9,15,570841540,500,6,True,2.25,3.0,13107.388214129827,13107.388214129827,2.262741699796953,13107.388214129825,4672.0,13107.388214129825,52928512.0,1.0,1.0,1.1313708498984765,1.0,0.1875,,1.6,6.56,0.8,2.8284271247461907,9.0,1.6
279,9,1000,5000,10000,1e-08,1e-08,0.001,2028,9,15,570841540,1000,6,False,,,,,,,,,,,,,,,,,,,,,
280,9,1000,5000,100000,1e-08,1e-08,0.0,2501,136,131,358116354,12,6,False,,,,,,,,,,,,,,,,,,,,,
281,9,1000,5000,100000,1e-08,1e-08,0.0,2501,136,131,358116354,50,6,False,,,,,,,,,,,,,,,,,,,,,
282,9,1000,5000,100000,1e-08,1e-08,0.0,2501,136,131,358116354,100,6,False,,,,,,,,,,,,,,,,,,,,,
283,9,1000,5000,100000,1e-08,1e-08,0.0,2501,136,131,358116354,500,6,False,,,,,,,,,,,,,,,,,,,,,
284,9,1000,5000,100000,1e-08,1e-08,0.0,2501,136,131,358116354,1000,6,False,,,,,,,,,,,,,,,,,,,,,
285,9,1000,5000,100000,1e-08,1e-08,0.001,2501,136,131,358116354,12,6,False,,,,,,,,,,,,,,,,,,,,,
286,9,1000,5000,100000,1e-08,1e-08,0.001,2501,136,131,358116354,50,6,False,,,,,,,,,,,,,,,,,,,,,
287,9,1000,5000,100000,1e-08,1e-08,0.001,2501,136,131,358116354,100,6,False,,,,,,,,,,,,,,,,,,,,,
288,9,1000,5000,100000,1e-08,1e-08,0.001,2501,136,131,358116354,500,6,False,,,,,,,,,,,,,,,,,,,,,
289,9,1000,5000,100000,1e-08,1e-08,0.001,2501,136,131,358116354,1000,6,True,3.888888888888889,9.0,9336.936288913126,9336.936288913126,3.057753267673012,9336.936288913124,6304.0,9336.936288913124,61784064.0,1.7085323588681005,2.0,1.9596680862425142,2.16,4.320987654320987,,2.704,313.0,0.8800000000000001,3.8928193139042433,35.0,2.5439999999999996
290,9,1000,5000,1000000,1e-08,1e-08,0.0,6810,1303,1432,1974001566,12,6,False,,,,,,,,,,,,,,,,,,,,,
291,9,1000,5000,1000000,1e-08,1e-08,0.0,6810,1303,1432,1974001566,50,6,False,,,,,,,,,,,,,,,,,,,,,
292,9,1000,5000,1000000,1e-08,1e-08,0.0,6810,1303,1432,1974001566,100,6,False,,,,,,,,,,,,,,,,,,,,,
293,9,1000,5000,1000000,1e-08,1e-08,0.0,6810,1303,1432,1974001566,500,6,False,,,,,,,,,,,,,,,,,,,,,
294,9,1000,5000,1000000,1e-08,1e-08,0.0,6810,1303,1432,1974001566,1000,6,False,,,,,,,,,,,,,,,,,,,,,
295,9,1000,5000,1000000,1e-08,1e-08,0.001,6810,1303,1432,1974001566,12,6,False,,,,,,,,,,,,,,,,,,,,,
296,9,1000,5000,1000000,1e-08,1e-08,0.001,6810,1303,1432,1974001566,50,6,False,,,,,,,,,,,,,,,,,,,,,
297,9,1000,5000,1000000,1e-08,1e-08,0.001,6810,1303,1432,1974001566,100,6,False,,,,,,,,,,,,,,,,,,,,,
298,9,1000,5000,1000000,1e-08,1e-08,0.001,6810,1303,1432,1974001566,500,6,False,,,,,,,,,,,,,,,,,,,,,
299,9,1000,5000,1000000,1e-08,1e-08,0.001,6810,1303,1432,1974001566,1000,6,False,,,,,,,,,,,,,,,,,,,,,
300,10,1000,5000,10000,1e-08,1e-08,0.0,2045,13,5,1553621901,12,6,False,,,,,,,,,,,,,,,,,,,,,
301,10,1000,5000,10000,1e-08,1e-08,0.0,2045,13,5,1553621901,50,6,False,,,,,,,,,,,,,,,,,,,,,
302,10,1000,5000,10000,1e-08,1e-08,0.0,2045,13,5,1553621901,100,6,False,,,,,,,,,,,,,,,,,,,,,
303,10,1000,5000,10000,1e-08,1e-08,0.0,2045,13,5,1553621901,500,6,True,3.5,5.0,5503.307760674825,5503.307760674825,4.640507827519257,5503.307760674824,4352.0,5503.307760674824,52924416.0,2.6457513110645907,3.0,3.1278503224529883,3.0,2.25,,4.4,2.1599999999999997,1.4,7.54983443527075,7.0,4.4
304,10,1000,5000,10000,1e-08,1e-08,0.0,2045,13,5,1553621901,1000,6,False,,,,,,,,,,,,,,,,,,,,,
305,10,1000,5000,10000,1e-08,1e-08,0.001,2045,13,5,1553621901,12,6,False,,,,,,,,,,,,,,,,,,,,,
306,10,1000,5000,10000,1e-08,1e-08,0.001,2045,13,5,1553621901,50,6,False,,,,,,,,,,,,,,,,,,,,,
307,10,1000,5000,10000,1e-08,1e-08,0.001,2045,13,5,1553621901,100,6,False,,,,,,,,,,,,,,,,,,,,,
308,10,1000,5000,10000,1e-08,1e-08,0.001,2045,13,5,1553621901,500,6,False,,,,,,,,,,,,,,,,,,,,,
309,10,1000,5000,10000,1e-08,1e-08,0.001,2045,13,5,1553621901,1000,6,False,,,,,,,,,,,,,,,,,,,,,
310,10,1000,5000,100000,1e-08,1e-08,0.0,2554,152,148,667719760,12,6,False,,,,,,,,,,,,,,,,,,,,,
311,10,1000,5000,100000,1e-08,1e-08,0.0,2554,152,148,667719760,50,6,False,,,,,,,,,,,,,,,,,,,,,
312,10,1000,5000,100000,1e-08,1e-08,0.0,2554,152,148,667719760,100,6,False,,,,,,,,,,,,,,,,,,,,,
313,10,1000,5000,100000,1e-08,1e-08,0.0,2554,152,148,667719760,500,6,False,,,,,,,,,,,,,,,,,,,,,
314,10,1000,5000,100000,1e-08,1e-08,0.0,2554,152,148,667719760,1000,6,False,,,,,,,,,,,,,,,,,,,,,
315,10,1000,5000,100000,1e-08,1e-08,0.001,2554,152,148,667719760,12,6,False,,,,,,,,,,,,,,,,,,,,,
316,10,1000,5000,100000,1e-08,1e-08,0.001,2554,152,148,667719760,50,6,False,,,,,,,,,,,,,,,,,,,,,
317,10,1000,5000,100000,1e-08,1e-08,0.001,2554,152,148,667719760,100,6,False,,,,,,,,,,,,,,,,,,,,,
318,10,1000,5000,100000,1e-08,1e-08,0.001,2554,152,148,667719760,500,6,False,,,,,,,,,,,,,,,,,,,,,
319,10,1000,5000,100000,1e-08,1e-08,0.001,2554,152,148,667719760,1000,6,False,,,,,,,,,,,,,,,,,,,,,
320,10,1000,5000,1000000,1e-08,1e-08,0.0,6646,1256,1326,667699277,12,6,False,,,,,,,,,,,,,,,,,,,,,
321,10,1000,5000,1000000,1e-08,1e-08,0.0,6646,1256,1326,667699277,50,6,False,,,,,,,,,,,,,,,,,,,,,
322,10,1000,5000,1000000,1e-08,1e-08,0.0,6646,1256,1326,667699277,100,6,False,,,,,,,,,,,,,,,,,,,,,
323,10,1000,5000,1000000,1e-08,1e-08,0.0,6646,1256,1326,667699277,500,6,False,,,,,,,,,,,,,,,,,,,,,
324,10,1000,5000,1000000,1e-08,1e-08,0.0,6646,1256,1326,667699277,1000,6,False,,,,,,,,,,,,,,,,,,,,,
325,10,1000,5000,1000000,1e-08,1e-08,0.001,6646,1256,1326,667699277,12,6,False,,,,,,,,,,,,,,,,,,,,,
326,10,1000,5000,1000000,1e-08,1e-08,0.001,6646,1256,1326,667699277,50,6,False,,,,,,,,,,,,,,,,,,,,,
327,10,1000,5000,1000000,1e-08,1e-08,0.001,6646,1256,1326,667699277,100,6,False,,,,,,,,,,,,,,,,,,,,,
328,10,1000,5000,1000000,1e-08,1e-08,0.001,6646,1256,1326,667699277,500,6,False,,,,,,,,,,,,,,,,,,,,,
329,10,1000,5000,1000000,1e-08,1e-08,0.001,6646,1256,1326,667699277,1000,6,False,,,,,,,,,,,,,,,,,,,,,
330,11,1000,5000,10000,1e-08,1e-08,0.0,2079,22,14,134906351,12,6,False,,,,,,,,,,,,,,,,,,,,,
331,11,1000,5000,10000,1e-08,1e-08,0.0,2079,22,14,134906351,50,6,False,,,,,,,,,,,,,,,,,,,,,
332,11,1000,5000,10000,1e-08,1e-08,0.0,2079,22,14,134906351,100,6,False,,,,,,,,,,,,,,,,,,,,,
333,11,1000,5000,10000,1e-08,1e-08,0.0,2079,22,14,134906351,500,6,False,,,,,,,,,,,,,,,,,,,,,
334,11,1000,5000,10000,1e-08,1e-08,0.0,2079,22,14,134906351,1000,6,True,6.0,6.0,15175.175722956566,15175.175722956566,4.987743759802689,15175.175722956565,4432.0,15175.175722956565,58314752.0,4.878315177510849,3.0,4.878315177510849,4.0,0.0,,7.599999999999999,11.99,1.4200000000000002,7.549834435270751,6.0,4.959999999999999
335,11,1000,5000,10000,1e-08,1e-08,0.001,2079,22,14,134906351,12,6,False,,,,,,,,,,,,,,,,,,,,,
336,11,1000,5000,10000,1e-08,1e-08,0.001,2079,22,14,134906351,50,6,False,,,,,,,,,,,,,,,,,,,,,
337,11,1000,5000,10000,1e-08,1e-08,0.001,2079,22,14,134906351,100,6,False,,,,,,,,,,,,,,,,,,,,,
338,11,1000,5000,10000,1e-08,1e-08,0.001,2079,22,14,134906351,500,6,True,6.0,6.0,15422.675722956566,15422.675722956566,4.987743759802689,15422.675722956565,4432.0,15422.675722956565,52871168.0,4.878315177510849,3.0,4.878315177510849,4.0,0.0,,7.599999999999999,4.800000000000001,1.4200000000000002,7.549834435270751,6.0,4.959999999999999
339,11,1000,5000,10000,1e-08,1e-08,0.001,2079,22,14,134906351,1000,6,False,,,,,,,,,,,,,,,,,,,,,
340,11,1000,5000,100000,1e-08,1e-08,0.0,2528,140,140,1294647786,12,6,False,,,,,,,,,,,,,,,,,,,,,
