,dataset,population,region,sample,sample_edges,strand
3905,1kg,CEU,EUR,NA11843,491,1
3906,1kg,CEU,EUR,NA11881,543,0
3907,1kg,CEU,EUR,NA11881,607,1
3908,1kg,CEU,EUR,NA11892,569,0
3909,1kg,CEU,EUR,NA11892,550,1
3910,1kg,CEU,EUR,NA11893,541,0
3911,1kg,CEU,EUR,NA11893,538,1
3912,1kg,CEU,EUR,NA11894,535,0
3913,1kg,CEU,EUR,NA11894,519,1
3914,1kg,CEU,EUR,NA11918,527,0
3915,1kg,CEU,EUR,NA11918,564,1
3916,1kg,CEU,EUR,NA11919,562,0
3917,1kg,CEU,EUR,NA11919,537,1
3918,1kg,CEU,EUR,NA11920,584,0
3919,1kg,CEU,EUR,NA11920,474,1
3920,1kg,CEU,EUR,NA11930,574,0
3921,1kg,CEU,EUR,NA11930,573,1
3922,1kg,CEU,EUR,NA11931,516,0
3923,1kg,CEU,EUR,NA11931,555,1
3924,1kg,CEU,EUR,NA11932,573,0
3925,1kg,CEU,EUR,NA11932,440,1
3926,1kg,CEU,EUR,NA11933,495,0
3927,1kg,CEU,EUR,NA11933,542,1
3928,1kg,CEU,EUR,NA11992,538,0
3929,1kg,CEU,EUR,NA11992,628,1
3930,1kg,CEU,EUR,NA11994,524,0
3931,1kg,CEU,EUR,NA11994,546,1
3932,1kg,CEU,EUR,NA11995,501,0
3933,1kg,CEU,EUR,NA11995,550,1
3934,1kg,CEU,EUR,NA12003,488,0
3935,1kg,CEU,EUR,NA12003,558,1
3936,1kg,CEU,EUR,NA12004,510,0
3937,1kg,CEU,EUR,NA12004,559,1
3938,1kg,CEU,EUR,NA12005,511,0
3939,1kg,CEU,EUR,NA12005,524,1
3940,1kg,CEU,EUR,NA12006,514,0
3941,1kg,CEU,EUR,NA12006,510,1
3942,1kg,CEU,EUR,NA12043,531,0
3943,1kg,CEU,EUR,NA12043,535,1
3944,1kg,CEU,EUR,NA12044,585,0
3945,1kg,CEU,EUR,NA12044,605,1
3946,1kg,CEU,EUR,NA12045,505,0
3947,1kg,CEU,EUR,NA12045,507,1
3948,1kg,CEU,EUR,NA12046,514,0
3949,1kg,CEU,EUR,NA12046,546,1
3950,1kg,CEU,EUR,NA12058,538,0
3951,1kg,CEU,EUR,NA12058,566,1
3952,1kg,CEU,EUR,NA12144,597,0
3953,1kg,CEU,EUR,NA12144,603,1
3954,1kg,CEU,EUR,NA12154,499,0
3955,1kg,CEU,EUR,NA12154,441,1
3956,1kg,CEU,EUR,NA12155,592,0
3957,1kg,CEU,EUR,NA12155,468,1
3958,1kg,CEU,EUR,NA12156,505,0
3959,1kg,CEU,EUR,NA12156,487,1
3960,1kg,CEU,EUR,NA12234,559,0
3961,1kg,CEU,EUR,NA12234,493,1
3962,1kg,CEU,EUR,NA12249,512,0
3963,1kg,CEU,EUR,NA12249,535,1
3964,1kg,CEU,EUR,NA12272,546,0
3965,1kg,CEU,EUR,NA12272,550,1
3966,1kg,CEU,EUR,NA12273,562,0
3967,1kg,CEU,EUR,NA12273,592,1
3968,1kg,CEU,EUR,NA12275,541,0
3969,1kg,CEU,EUR,NA12275,557,1
3970,1kg,CEU,EUR,NA12282,558,0
3971,1kg,CEU,EUR,NA12282,569,1
3972,1kg,CEU,EUR,NA12283,557,0
3973,1kg,CEU,EUR,NA12283,537,1
3974,1kg,CEU,EUR,NA12286,557,0
3975,1kg,CEU,EUR,NA12286,610,1
3976,1kg,CEU,EUR,NA12287,572,0
3977,1kg,CEU,EUR,NA12287,586,1
3978,1kg,CEU,EUR,NA12340,579,0
3979,1kg,CEU,EUR,NA12340,549,1
3980,1kg,CEU,EUR,NA12341,561,0
3981,1kg,CEU,EUR,NA12341,589,1
3982,1kg,CEU,EUR,NA12342,564,0
3983,1kg,CEU,EUR,NA12342,574,1
3984,1kg,CEU,EUR,NA12347,613,0
3985,1kg,CEU,EUR,NA12347,573,1
3986,1kg,CEU,EUR,NA12348,611,0
3987,1kg,CEU,EUR,NA12348,525,1
3988,1kg,CEU,EUR,NA12383,504,0
3989,1kg,CEU,EUR,NA12383,492,1
3990,1kg,CEU,EUR,NA12399,594,0
3991,1kg,CEU,EUR,NA12399,557,1
3992,1kg,CEU,EUR,NA12400,528,0
3993,1kg,CEU,EUR,NA12400,570,1
3994,1kg,CEU,EUR,NA12413,533,0
3995,1kg,CEU,EUR,NA12413,572,1
3996,1kg,CEU,EUR,NA12414,521,0
3997,1kg,CEU,EUR,NA12414,515,1
3998,1kg,CEU,EUR,NA12489,537,0
3999,1kg,CEU,EUR,NA12489,571,1
4000,1kg,CEU,EUR,NA12546,589,0
4001,1kg,CEU,EUR,NA12546,544,1
4002,1kg,CEU,EUR,NA12716,520,0
4003,1kg,CEU,EUR,NA12716,567,1
4004,1kg,CEU,EUR,NA12717,544,0
4005,1kg,CEU,EUR,NA12717,541,1
4006,1kg,CEU,EUR,NA12718,509,0
4007,1kg,CEU,EUR,NA12718,543,1
4008,1kg,CEU,EUR,NA12748,576,0
4009,1kg,CEU,EUR,NA12748,564,1
4010,1kg,CEU,EUR,NA12749,562,0
4011,1kg,CEU,EUR,NA12749,536,1
4012,1kg,CEU,EUR,NA12750,555,0
4013,1kg,CEU,EUR,NA12750,548,1
4014,1kg,CEU,EUR,NA12751,517,0
4015,1kg,CEU,EUR,NA12751,560,1
4016,1kg,CEU,EUR,NA12760,499,0
4017,1kg,CEU,EUR,NA12760,474,1
4018,1kg,CEU,EUR,NA12761,545,0
4019,1kg,CEU,EUR,NA12761,619,1
4020,1kg,CEU,EUR,NA12762,491,0
4021,1kg,CEU,EUR,NA12762,514,1
4022,1kg,CEU,EUR,NA12763,553,0
4023,1kg,CEU,EUR,NA12763,526,1
4024,1kg,CEU,EUR,NA12775,536,0
4025,1kg,CEU,EUR,NA12775,573,1
4026,1kg,CEU,EUR,NA12776,513,0
4027,1kg,CEU,EUR,NA12776,553,1
4028,1kg,CEU,EUR,NA12777,492,0
4029,1kg,CEU,EUR,NA12777,543,1
4030,1kg,CEU,EUR,NA12778,543,0
4031,1kg,CEU,EUR,NA12778,531,1
4032,1kg,CEU,EUR,NA12812,590,0
4033,1kg,CEU,EUR,NA12812,548,1
4034,1kg,CEU,EUR,NA12813,558,0
4035,1kg,CEU,EUR,NA12813,566,1
4036,1kg,CEU,EUR,NA12814,511,0
4037,1kg,CEU,EUR,NA12814,569,1
4038,1kg,CEU,EUR,NA12815,512,0
4039,1kg,CEU,EUR,NA12815,581,1
4040,1kg,CEU,EUR,NA12827,582,0
4041,1kg,CEU,EUR,NA12827,542,1
4042,1kg,CEU,EUR,NA12828,518,0
4043,1kg,CEU,EUR,NA12828,531,1
4044,1kg,CEU,EUR,NA12829,545,0
4045,1kg,CEU,EUR,NA12829,539,1
4046,1kg,CEU,EUR,NA12830,450,0
4047,1kg,CEU,EUR,NA12830,588,1
4048,1kg,CEU,EUR,NA12842,513,0
4049,1kg,CEU,EUR,NA12842,510,1
4050,1kg,CEU,EUR,NA12843,542,0
4051,1kg,CEU,EUR,NA12843,502,1
4052,1kg,CEU,EUR,NA12872,524,0
4053,1kg,CEU,EUR,NA12872,508,1
4054,1kg,CEU,EUR,NA12873,533,0
4055,1kg,CEU,EUR,NA12873,538,1
4056,1kg,CEU,EUR,NA12874,576,0
4057,1kg,CEU,EUR,NA12874,569,1
4058,1kg,CEU,EUR,NA12878,548,0
4059,1kg,CEU,EUR,NA12878,517,1
4060,1kg,CEU,EUR,NA12889,565,0
4061,1kg,CEU,EUR,NA12889,548,1
4062,1kg,CEU,EUR,NA12890,532,0
4063,1kg,CEU,EUR,NA12890,568,1
4064,1kg,YRI,AFR,NA18486,692,0
4065,1kg,YRI,AFR,NA18486,744,1
4066,1kg,YRI,AFR,NA18488,629,0
4067,1kg,YRI,AFR,NA18488,754,1
4068,1kg,YRI,AFR,NA18489,691,0
4069,1kg,YRI,AFR,NA18489,663,1
4070,1kg,YRI,AFR,NA18498,617,0
4071,1kg,YRI,AFR,NA18498,645,1
4072,1kg,YRI,AFR,NA18499,653,0
4073,1kg,YRI,AFR,NA18499,715,1
4074,1kg,YRI,AFR,NA18501,743,0
4075,1kg,YRI,AFR,NA18501,757,1
4076,1kg,YRI,AFR,NA18502,653,0
4077,1kg,YRI,AFR,NA18502,662,1
4078,1kg,YRI,AFR,NA18504,685,0
4079,1kg,YRI,AFR,NA18504,719,1
4080,1kg,YRI,AFR,NA18505,696,0
4081,1kg,YRI,AFR,NA18505,698,1
4082,1kg,YRI,AFR,NA18507,742,0
4083,1kg,YRI,AFR,NA18507,754,1
4084,1kg,YRI,AFR,NA18508,747,0
4085,1kg,YRI,AFR,NA18508,672,1
4086,1kg,YRI,AFR,NA18510,736,0
4087,1kg,YRI,AFR,NA18510,638,1
4088,1kg,YRI,AFR,NA18511,616,0
4089,1kg,YRI,AFR,NA18511,632,1
4090,1kg,YRI,AFR,NA18516,685,0
4091,1kg,YRI,AFR,NA18516,611,1
4092,1kg,YRI,AFR,NA18517,626,0
4093,1kg,YRI,AFR,NA18517,713,1
4094,1kg,YRI,AFR,NA18519,681,0
4095,1kg,YRI,AFR,NA18519,696,1
4096,1kg,YRI,AFR,NA18520,675,0
4097,1kg,YRI,AFR,NA18520,611,1
4098,1kg,YRI,AFR,NA18522,676,0
4099,1kg,YRI,AFR,NA18522,761,1
4100,1kg,YRI,AFR,NA18523,669,0
4101,1kg,YRI,AFR,NA18523,611,1
4102,1kg,CHB,EAS,NA18525,780,0
4103,1kg,CHB,EAS,NA18525,815,1
4104,1kg,CHB,EAS,NA18526,666,0
4105,1kg,CHB,EAS,NA18526,677,1
4106,1kg,CHB,EAS,NA18528,730,0
4107,1kg,CHB,EAS,NA18528,787,1
4108,1kg,CHB,EAS,NA18530,682,0
4109,1kg,CHB,EAS,NA18530,684,1
4110,1kg,CHB,EAS,NA18531,797,0
4111,1kg,CHB,EAS,NA18531,691,1
4112,1kg,CHB,EAS,NA18532,812,0
4113,1kg,CHB,EAS,NA18532,765,1
4114,1kg,CHB,EAS,NA18533,735,0
4115,1kg,CHB,EAS,NA18533,695,1
4116,1kg,CHB,EAS,NA18534,685,0
4117,1kg,CHB,EAS,NA18534,683,1
4118,1kg,CHB,EAS,NA18535,742,0
4119,1kg,CHB,EAS,NA18535,712,1
4120,1kg,CHB,EAS,NA18536,721,0
4121,1kg,CHB,EAS,NA18536,730,1
4122,1kg,CHB,EAS,NA18537,710,0
4123,1kg,CHB,EAS,NA18537,693,1
4124,1kg,CHB,EAS,NA18538,802,0
4125,1kg,CHB,EAS,NA18538,786,1
4126,1kg,CHB,EAS,NA18539,727,0
4127,1kg,CHB,EAS,NA18539,764,1
4128,1kg,CHB,EAS,NA18541,708,0
4129,1kg,CHB,EAS,NA18541,748,1
4130,1kg,CHB,EAS,NA18542,690,0
4131,1kg,CHB,EAS,NA18542,692,1
4132,1kg,CHB,EAS,NA18543,761,0
4133,1kg,CHB,EAS,NA18543,720,1
4134,1kg,CHB,EAS,NA18544,740,0
4135,1kg,CHB,EAS,NA18544,689,1
4136,1kg,CHB,EAS,NA18545,721,0
4137,1kg,CHB,EAS,NA18545,785,1
4138,1kg,CHB,EAS,NA18546,736,0
4139,1kg,CHB,EAS,NA18546,745,1
4140,1kg,CHB,EAS,NA18547,640,0
4141,1kg,CHB,EAS,NA18547,677,1
4142,1kg,CHB,EAS,NA18548,743,0
4143,1kg,CHB,EAS,NA18548,719,1
4144,1kg,CHB,EAS,NA18549,732,0
4145,1kg,CHB,EAS,NA18549,733,1
4146,1kg,CHB,EAS,NA18550,680,0
4147,1kg,CHB,EAS,NA18550,659,1
4148,1kg,CHB,EAS,NA18552,699,0
4149,1kg,CHB,EAS,NA18552,697,1
4150,1kg,CHB,EAS,NA18553,812,0
4151,1kg,CHB,EAS,NA18553,817,1
4152,1kg,CHB,EAS,NA18555,724,0
4153,1kg,CHB,EAS,NA18555,725,1
4154,1kg,CHB,EAS,NA18557,766,0
4155,1kg,CHB,EAS,NA18557,747,1
4156,1kg,CHB,EAS,NA18558,786,0
4157,1kg,CHB,EAS,NA18558,689,1
4158,1kg,CHB,EAS,NA18559,687,0
4159,1kg,CHB,EAS,NA18559,678,1
4160,1kg,CHB,EAS,NA18560,725,0
4161,1kg,CHB,EAS,NA18560,725,1
4162,1kg,CHB,EAS,NA18561,723,0
4163,1kg,CHB,EAS,NA18561,757,1
4164,1kg,CHB,EAS,NA18562,730,0
4165,1kg,CHB,EAS,NA18562,746,1
4166,1kg,CHB,EAS,NA18563,771,0
4167,1kg,CHB,EAS,NA18563,726,1
4168,1kg,CHB,EAS,NA18564,764,0
4169,1kg,CHB,EAS,NA18564,700,1
4170,1kg,CHB,EAS,NA18565,766,0
4171,1kg,CHB,EAS,NA18565,739,1
4172,1kg,CHB,EAS,NA18566,737,0
4173,1kg,CHB,EAS,NA18566,712,1
4174,1kg,CHB,EAS,NA18567,746,0
4175,1kg,CHB,EAS,NA18567,741,1
4176,1kg,CHB,EAS,NA18570,680,0
4177,1kg,CHB,EAS,NA18570,742,1
4178,1kg,CHB,EAS,NA18571,757,0
4179,1kg,CHB,EAS,NA18571,726,1
4180,1kg,CHB,EAS,NA18572,727,0
4181,1kg,CHB,EAS,NA18572,697,1
4182,1kg,CHB,EAS,NA18573,758,0
4183,1kg,CHB,EAS,NA18573,727,1
4184,1kg,CHB,EAS,NA18574,784,0
4185,1kg,CHB,EAS,NA18574,706,1
4186,1kg,CHB,EAS,NA18577,717,0
4187,1kg,CHB,EAS,NA18577,765,1
4188,1kg,CHB,EAS,NA18579,714,0
4189,1kg,CHB,EAS,NA18579,747,1
4190,1kg,CHB,EAS,NA18582,727,0
4191,1kg,CHB,EAS,NA18582,687,1
4192,1kg,CHB,EAS,NA18591,720,0
4193,1kg,CHB,EAS,NA18591,789,1
4194,1kg,CHB,EAS,NA18592,714,0
4195,1kg,CHB,EAS,NA18592,708,1
4196,1kg,CHB,EAS,NA18593,724,0
4197,1kg,CHB,EAS,NA18593,754,1
4198,1kg,CHB,EAS,NA18595,743,0
4199,1kg,CHB,EAS,NA18595,714,1
4200,1kg,CHB,EAS,NA18596,750,0
4201,1kg,CHB,EAS,NA18596,789,1
4202,1kg,CHB,EAS,NA18597,749,0
4203,1kg,CHB,EAS,NA18597,723,1
4204,1kg,CHB,EAS,NA18599,733,0
4205,1kg,CHB,EAS,NA18599,795,1
4206,1kg,CHB,EAS,NA18602,679,0
4207,1kg,CHB,EAS,NA18602,690,1
4208,1kg,CHB,EAS,NA18603,749,0
4209,1kg,CHB,EAS,NA18603,730,1
4210,1kg,CHB,EAS,NA18605,727,0
4211,1kg,CHB,EAS,NA18605,709,1
4212,1kg,CHB,EAS,NA18606,646,0
4213,1kg,CHB,EAS,NA18606,631,1
4214,1kg,CHB,EAS,NA18608,813,0
4215,1kg,CHB,EAS,NA18608,758,1
4216,1kg,CHB,EAS,NA18609,687,0
4217,1kg,CHB,EAS,NA18609,626,1
4218,1kg,CHB,EAS,NA18610,732,0
4219,1kg,CHB,EAS,NA18610,749,1
4220,1kg,CHB,EAS,NA18611,689,0
4221,1kg,CHB,EAS,NA18611,762,1
4222,1kg,CHB,EAS,NA18612,737,0
4223,1kg,CHB,EAS,NA18612,702,1
4224,1kg,CHB,EAS,NA18613,702,0
4225,1kg,CHB,EAS,NA18613,689,1
4226,1kg,CHB,EAS,NA18614,686,0
4227,1kg,CHB,EAS,NA18614,665,1
4228,1kg,CHB,EAS,NA18615,759,0
4229,1kg,CHB,EAS,NA18615,719,1
4230,1kg,CHB,EAS,NA18616,782,0
4231,1kg,CHB,EAS,NA18616,736,1
4232,1kg,CHB,EAS,NA18617,770,0
4233,1kg,CHB,EAS,NA18617,716,1
4234,1kg,CHB,EAS,NA18618,748,0
4235,1kg,CHB,EAS,NA18618,708,1
4236,1kg,CHB,EAS,NA18619,690,0
4237,1kg,CHB,EAS,NA18619,696,1
4238,1kg,CHB,EAS,NA18620,728,0
4239,1kg,CHB,EAS,NA18620,723,1
4240,1kg,CHB,EAS,NA18621,719,0
4241,1kg,CHB,EAS,NA18621,777,1
4242,1kg,CHB,EAS,NA18622,712,0
4243,1kg,CHB,EAS,NA18622,722,1
4244,1kg,CHB,EAS,NA18623,732,0
4245,1kg,CHB,EAS,NA18623,784,1
4246,1kg,CHB,EAS,NA18624,715,0
4247,1kg,CHB,EAS,NA18624,756,1
4248,1kg,CHB,EAS,NA18625,730,0
4249,1kg,CHB,EAS,NA18625,798,1
4250,1kg,CHB,EAS,NA18626,784,0
4251,1kg,CHB,EAS,NA18626,747,1
4252,1kg,CHB,EAS,NA18627,728,0
4253,1kg,CHB,EAS,NA18627,746,1
4254,1kg,CHB,EAS,NA18628,770,0
4255,1kg,CHB,EAS,NA18628,730,1
4256,1kg,CHB,EAS,NA18629,767,0
4257,1kg,CHB,EAS,NA18629,738,1
4258,1kg,CHB,EAS,NA18630,699,0
4259,1kg,CHB,EAS,NA18630,705,1
4260,1kg,CHB,EAS,NA18631,796,0
4261,1kg,CHB,EAS,NA18631,771,1
4262,1kg,CHB,EAS,NA18632,750,0
4263,1kg,CHB,EAS,NA18632,785,1
4264,1kg,CHB,EAS,NA18633,760,0
4265,1kg,CHB,EAS,NA18633,713,1
4266,1kg,CHB,EAS,NA18634,726,0
4267,1kg,CHB,EAS,NA18634,774,1
4268,1kg,CHB,EAS,NA18635,685,0
4269,1kg,CHB,EAS,NA18635,688,1
4270,1kg,CHB,EAS,NA18636,688,0
4271,1kg,CHB,EAS,NA18636,736,1
4272,1kg,CHB,EAS,NA18637,699,0
4273,1kg,CHB,EAS,NA18637,680,1
4274,1kg,CHB,EAS,NA18638,736,0
4275,1kg,CHB,EAS,NA18638,684,1
4276,1kg,CHB,EAS,NA18639,741,0
4277,1kg,CHB,EAS,NA18639,708,1
4278,1kg,CHB,EAS,NA18640,760,0
4279,1kg,CHB,EAS,NA18640,720,1
4280,1kg,CHB,EAS,NA18641,665,0
4281,1kg,CHB,EAS,NA18641,730,1
4282,1kg,CHB,EAS,NA18642,693,0
4283,1kg,CHB,EAS,NA18642,651,1
4284,1kg,CHB,EAS,NA18643,736,0
4285,1kg,CHB,EAS,NA18643,707,1
4286,1kg,CHB,EAS,NA18644,739,0
4287,1kg,CHB,EAS,NA18644,747,1
4288,1kg,CHB,EAS,NA18645,733,0
4289,1kg,CHB,EAS,NA18645,758,1
4290,1kg,CHB,EAS,NA18646,796,0
4291,1kg,CHB,EAS,NA18646,769,1
4292,1kg,CHB,EAS,NA18647,742,0
4293,1kg,CHB,EAS,NA18647,761,1
4294,1kg,CHB,EAS,NA18648,730,0
4295,1kg,CHB,EAS,NA18648,772,1
4296,1kg,CHB,EAS,NA18740,710,0
4297,1kg,CHB,EAS,NA18740,666,1
4298,1kg,CHB,EAS,NA18745,732,0
4299,1kg,CHB,EAS,NA18745,759,1
4300,1kg,CHB,EAS,NA18747,805,0
4301,1kg,CHB,EAS,NA18747,770,1
4302,1kg,CHB,EAS,NA18748,687,0
4303,1kg,CHB,EAS,NA18748,748,1
4304,1kg,CHB,EAS,NA18749,722,0
4305,1kg,CHB,EAS,NA18749,793,1
4306,1kg,CHB,EAS,NA18757,737,0
4307,1kg,CHB,EAS,NA18757,743,1
4308,1kg,YRI,AFR,NA18853,721,0
4309,1kg,YRI,AFR,NA18853,581,1
4310,1kg,YRI,AFR,NA18856,730,0
4311,1kg,YRI,AFR,NA18856,754,1
4312,1kg,YRI,AFR,NA18858,697,0
4313,1kg,YRI,AFR,NA18858,667,1
4314,1kg,YRI,AFR,NA18861,747,0
4315,1kg,YRI,AFR,NA18861,632,1
4316,1kg,YRI,AFR,NA18864,739,0
4317,1kg,YRI,AFR,NA18864,703,1
4318,1kg,YRI,AFR,NA18865,599,0
4319,1kg,YRI,AFR,NA18865,778,1
4320,1kg,YRI,AFR,NA18867,750,0
4321,1kg,YRI,AFR,NA18867,720,1
4322,1kg,YRI,AFR,NA18868,696,0
4323,1kg,YRI,AFR,NA18868,745,1
4324,1kg,YRI,AFR,NA18870,659,0
4325,1kg,YRI,AFR,NA18870,647,1
4326,1kg,YRI,AFR,NA18871,663,0
4327,1kg,YRI,AFR,NA18871,733,1
4328,1kg,YRI,AFR,NA18873,805,0
4329,1kg,YRI,AFR,NA18873,684,1
4330,1kg,YRI,AFR,NA18874,741,0
4331,1kg,YRI,AFR,NA18874,722,1
4332,1kg,YRI,AFR,NA18876,852,0
4333,1kg,YRI,AFR,NA18876,654,1
4334,1kg,YRI,AFR,NA18877,621,0
4335,1kg,YRI,AFR,NA18877,664,1
4336,1kg,YRI,AFR,NA18878,703,0
4337,1kg,YRI,AFR,NA18878,686,1
4338,1kg,YRI,AFR,NA18879,679,0
4339,1kg,YRI,AFR,NA18879,656,1
4340,1kg,YRI,AFR,NA18881,783,0
4341,1kg,YRI,AFR,NA18881,788,1
4342,1kg,YRI,AFR,NA18907,732,0
4343,1kg,YRI,AFR,NA18907,631,1
4344,1kg,YRI,AFR,NA18908,815,0
4345,1kg,YRI,AFR,NA18908,774,1
4346,1kg,YRI,AFR,NA18909,669,0
4347,1kg,YRI,AFR,NA18909,726,1
4348,1kg,YRI,AFR,NA18910,760,0
4349,1kg,YRI,AFR,NA18910,834,1
4350,1kg,YRI,AFR,NA18912,706,0
4351,1kg,YRI,AFR,NA18912,681,1
4352,1kg,YRI,AFR,NA18915,679,0
4353,1kg,YRI,AFR,NA18915,662,1
4354,1kg,YRI,AFR,NA18916,682,0
4355,1kg,YRI,AFR,NA18916,768,1
4356,1kg,YRI,AFR,NA18917,751,0
4357,1kg,YRI,AFR,NA18917,711,1
4358,1kg,YRI,AFR,NA18923,613,0
4359,1kg,YRI,AFR,NA18923,714,1
4360,1kg,YRI,AFR,NA18924,643,0
4361,1kg,YRI,AFR,NA18924,688,1
4362,1kg,YRI,AFR,NA18933,667,0
4363,1kg,YRI,AFR,NA18933,611,1
4364,1kg,YRI,AFR,NA18934,705,0
4365,1kg,YRI,AFR,NA18934,634,1
4366,1kg,JPT,EAS,NA18939,639,0
4367,1kg,JPT,EAS,NA18939,649,1
4368,1kg,JPT,EAS,NA18940,720,0
4369,1kg,JPT,EAS,NA18940,619,1
4370,1kg,JPT,EAS,NA18941,663,0
4371,1kg,JPT,EAS,NA18941,672,1
4372,1kg,JPT,EAS,NA18942,639,0
4373,1kg,JPT,EAS,NA18942,628,1
4374,1kg,JPT,EAS,NA18943,648,0
4375,1kg,JPT,EAS,NA18943,655,1
4376,1kg,JPT,EAS,NA18944,667,0
4377,1kg,JPT,EAS,NA18944,654,1
4378,1kg,JPT,EAS,NA18945,707,0
4379,1kg,JPT,EAS,NA18945,727,1
4380,1kg,JPT,EAS,NA18946,626,0
4381,1kg,JPT,EAS,NA18946,686,1
4382,1kg,JPT,EAS,NA18947,630,0
4383,1kg,JPT,EAS,NA18947,652,1
4384,1kg,JPT,EAS,NA18948,640,0
4385,1kg,JPT,EAS,NA18948,672,1
4386,1kg,JPT,EAS,NA18949,678,0
4387,1kg,JPT,EAS,NA18949,668,1
4388,1kg,JPT,EAS,NA18950,657,0
4389,1kg,JPT,EAS,NA18950,700,1
4390,1kg,JPT,EAS,NA18951,720,0
4391,1kg,JPT,EAS,NA18951,636,1
4392,1kg,JPT,EAS,NA18952,649,0
4393,1kg,JPT,EAS,NA18952,686,1
4394,1kg,JPT,EAS,NA18953,701,0
4395,1kg,JPT,EAS,NA18953,686,1
4396,1kg,JPT,EAS,NA18954,696,0
4397,1kg,JPT,EAS,NA18954,706,1
4398,1kg,JPT,EAS,NA18956,637,0
4399,1kg,JPT,EAS,NA18956,623,1
4400,1kg,JPT,EAS,NA18957,652,0
4401,1kg,JPT,EAS,NA18957,634,1
4402,1kg,JPT,EAS,NA18959,718,0
4403,1kg,JPT,EAS,NA18959,663,1
4404,1kg,JPT,EAS,NA18960,630,0
4405,1kg,JPT,EAS,NA18960,669,1
4406,1kg,JPT,EAS,NA18961,631,0
4407,1kg,JPT,EAS,NA18961,643,1
4408,1kg,JPT,EAS,NA18962,688,0
4409,1kg,JPT,EAS,NA18962,661,1
4410,1kg,JPT,EAS,NA18963,676,0
4411,1kg,JPT,EAS,NA18963,679,1
4412,1kg,JPT,EAS,NA18964,683,0
4413,1kg,JPT,EAS,NA18964,634,1
4414,1kg,JPT,EAS,NA18965,696,0
4415,1kg,JPT,EAS,NA18965,707,1
4416,1kg,JPT,EAS,NA18966,624,0
4417,1kg,JPT,EAS,NA18966,662,1
4418,1kg,JPT,EAS,NA18967,681,0
4419,1kg,JPT,EAS,NA18967,600,1
4420,1kg,JPT,EAS,NA18968,658,0
4421,1kg,JPT,EAS,NA18968,714,1
4422,1kg,JPT,EAS,NA18969,650,0
4423,1kg,JPT,EAS,NA18969,637,1
4424,1kg,JPT,EAS,NA18970,640,0
4425,1kg,JPT,EAS,NA18970,633,1
4426,1kg,JPT,EAS,NA18971,691,0
4427,1kg,JPT,EAS,NA18971,699,1
4428,1kg,JPT,EAS,NA18972,735,0
4429,1kg,JPT,EAS,NA18972,702,1
4430,1kg,JPT,EAS,NA18973,597,0
4431,1kg,JPT,EAS,NA18973,654,1
4432,1kg,JPT,EAS,NA18974,622,0
4433,1kg,JPT,EAS,NA18974,677,1
4434,1kg,JPT,EAS,NA18975,686,0
4435,1kg,JPT,EAS,NA18975,610,1
4436,1kg,JPT,EAS,NA18976,734,0
4437,1kg,JPT,EAS,NA18976,807,1
4438,1kg,JPT,EAS,NA18977,694,0
4439,1kg,JPT,EAS,NA18977,756,1
4440,1kg,JPT,EAS,NA18978,611,0
4441,1kg,JPT,EAS,NA18978,672,1
4442,1kg,JPT,EAS,NA18979,691,0
4443,1kg,JPT,EAS,NA18979,675,1
4444,1kg,JPT,EAS,NA18980,674,0
4445,1kg,JPT,EAS,NA18980,680,1
4446,1kg,JPT,EAS,NA18981,676,0
4447,1kg,JPT,EAS,NA18981,655,1
4448,1kg,JPT,EAS,NA18982,742,0
4449,1kg,JPT,EAS,NA18982,667,1
4450,1kg,JPT,EAS,NA18983,698,0
4451,1kg,JPT,EAS,NA18983,635,1
4452,1kg,JPT,EAS,NA18984,689,0
4453,1kg,JPT,EAS,NA18984,666,1
4454,1kg,JPT,EAS,NA18985,731,0
4455,1kg,JPT,EAS,NA18985,678,1
4456,1kg,JPT,EAS,NA18986,730,0
4457,1kg,JPT,EAS,NA18986,749,1
4458,1kg,JPT,EAS,NA18987,665,0
4459,1kg,JPT,EAS,NA18987,616,1
4460,1kg,JPT,EAS,NA18988,702,0
4461,1kg,JPT,EAS,NA18988,669,1
4462,1kg,JPT,EAS,NA18989,717,0
4463,1kg,JPT,EAS,NA18989,711,1
4464,1kg,JPT,EAS,NA18990,653,0
4465,1kg,JPT,EAS,NA18990,665,1
4466,1kg,JPT,EAS,NA18991,671,0
4467,1kg,JPT,EAS,NA18991,698,1
4468,1kg,JPT,EAS,NA18992,652,0
4469,1kg,JPT,EAS,NA18992,652,1
4470,1kg,JPT,EAS,NA18993,663,0
4471,1kg,JPT,EAS,NA18993,660,1
4472,1kg,JPT,EAS,NA18994,660,0
4473,1kg,JPT,EAS,NA18994,701,1
4474,1kg,JPT,EAS,NA18995,645,0
4475,1kg,JPT,EAS,NA18995,670,1
4476,1kg,JPT,EAS,NA18997,573,0
4477,1kg,JPT,EAS,NA18997,647,1
4478,1kg,JPT,EAS,NA18998,667,0
4479,1kg,JPT,EAS,NA18998,644,1
4480,1kg,JPT,EAS,NA18999,739,0
4481,1kg,JPT,EAS,NA18999,661,1
4482,1kg,JPT,EAS,NA19000,698,0
4483,1kg,JPT,EAS,NA19000,724,1
4484,1kg,JPT,EAS,NA19001,694,0
4485,1kg,JPT,EAS,NA19001,642,1
4486,1kg,JPT,EAS,NA19002,676,0
